No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
38;伯纳德-金;Bernard King;3;0;10;78;95;79;93;94;70;72;74;90;78;90;91;81;88;25;2;尼克斯;3;10;0;0;0;2379;0;0;0;0;0;0;0
39;米切尔-雷-理查德森;Micheal Ray Richardson;1;2;10;92;89;70;89;87;68;63;96;91;73;85;90;86;88;25;2;尼克斯;3;10;0;0;0;2513;0;0;0;0;0;0;0
40;阿兰-休斯顿;Allan Houston;2;3;9;77;90;93;95;93;68;70;73;84;91;88;94;80;87;25;2;尼克斯;3;10;0;0;0;159;0;0;0;0;0;0;0
41;约翰-斯塔克斯;John Starks;2;1;9;78;84;88;85;89;73;65;84;80;87;79;87;83;85;25;2;尼克斯;3;10;0;0;0;681;0;0;0;0;0;0;0
42;迪克-巴尼特;Dick Barnett;2;3;9;80;88;85;89;87;66;65;81;81;84;84;89;79;84;25;2;尼克斯;3;10;0;0;0;997;0;0;0;0;0;0;0
43;卢卡-东契奇;Luka Don?i?;1;2;9;84;84;81;84;90;65;63;82;80;82;77;88;80;84;25;2;尼克斯;3;10;0;0;0;28;0;0;0;0;0;0;0
44;查尔斯-奥克利;Charles Oakley;4;5;8;65;90;76;86;90;64;94;71;79;74;81;83;85;84;25;2;尼克斯;3;10;0;0;0;177;0;0;0;0;0;0;0
45;朱利叶斯-兰德尔;Julius Randle;4;5;8;75;88;83;84;90;72;81;65;78;80;81;87;82;84;25;2;尼克斯;3;10;0;0;0;252;0;0;0;0;0;0;0
46;摩西-马龙;Moses Malone;5;4;11;74;99;63;83;99;95;99;79;98;62;84;88;104;97;25;2;76人;4;10;0;0;0;53;0;0;0;0;0;0;0
47;阿伦-艾弗森;Allen Iverson;2;1;11;94;97;85;95;96;68;67;96;96;84;95;99;89;95;25;2;76人;4;10;0;0;0;17;0;0;0;0;0;0;0
48;朱利叶斯-欧文;Julius Erving;3;2;11;81;95;78;87;97;78;80;83;95;77;85;91;91;92;25;2;76人;4;10;0;0;0;62;0;0;0;0;0;0;0
49;多尔夫-谢伊斯;Dolph Schayes;4;5;11;64;94;76;95;92;80;96;81;92;74;89;89;94;92;25;2;76人;4;10;0;0;0;79;0;0;0;0;0;0;0
50;比利-坎宁安;Billy Cunningham;3;4;11;78;92;74;88;91;77;95;78;91;74;85;87;91;91;25;2;76人;4;10;0;0;0;41;0;0;0;0;0;0;0
51;威尔特-张伯伦;Wilt Chamberlain;5;3;11;85;96;55;62;95;96;93;64;95;56;65;81;98;90;25;2;76人;4;10;0;0;0;8;0;0;0;0;0;0;0
52;乔尔-恩比德;Joel Embiid;5;0;10;59;92;81;91;93;85;92;64;88;77;86;88;92;90;25;2;76人;4;10;0;0;0;100;0;0;0;0;0;0;0
53;鲍比-琼斯;Bobby Jones;3;4;10;70;89;75;85;94;88;78;92;87;75;79;83;95;90;25;2;76人;4;10;0;0;0;2100;0;0;0;0;0;0;0
54;哈尔-格里尔;Hal Greer;1;2;9;86;77;91;94;85;60;64;74;79;91;86;94;74;85;25;2;76人;4;10;0;0;0;31;0;0;0;0;0;0;0
55;安德烈-伊戈达拉;Andre Iguodala;3;4;8;78;86;85;84;88;61;73;71;77;83;80;86;76;82;25;2;76人;4;10;0;0;0;332;0;0;0;0;0;0;0
56;赫西-霍金斯;Hersey Hawkins;2;1;8;78;81;89;92;86;57;62;82;75;88;85;89;75;82;25;2;76人;4;10;0;0;0;514;0;0;0;0;0;0;0
57;乔治-麦金尼斯;George McGinnis;4;5;8;59;85;65;81;92;69;89;76;78;65;74;74;87;81;25;2;76人;4;10;0;0;0;914;0;0;0;0;0;0;0
58;赫西-霍金斯;Hersey Hawkins;2;3;8;75;84;84;94;86;60;61;76;76;83;86;87;73;81;25;2;76人;4;10;0;0;0;514;0;0;0;0;0;0;0
59;莫里斯-奇克斯;Maurice Cheeks;1;2;8;85;87;70;81;92;57;55;86;79;73;75;84;78;81;25;2;76人;4;10;0;0;0;2356;0;0;0;0;0;0;0
60;本-西蒙斯;Ben Simmons;1;4;8;88;94;55;71;92;74;78;72;81;60;67;77;83;80;25;2;76人;4;10;0;0;0;156;0;0;0;0;0;0;0
61;科怀-伦纳德;Kawhi Leonard;3;4;10;83;93;83;87;96;76;83;95;90;81;85;92;95;94;25;2;猛龙;5;10;0;0;0;47;0;0;0;0;0;0;0
62;文斯-卡特;Vince Carter;3;2;10;82;97;90;92;99;70;75;69;93;87;91;97;82;91;25;2;猛龙;5;10;0;0;0;40;0;0;0;0;0;0;0
63;克里斯-波什;Chris Bosh;4;5;10;67;90;82;92;97;78;93;69;89;79;87;89;92;90;25;2;猛龙;5;10;0;0;0;93;0;0;0;0;0;0;0
64;德马尔-德罗赞;DeMar DeRozan;2;3;9;79;96;80;96;96;74;73;78;87;80;91;92;85;89;25;2;猛龙;5;10;0;0;0;98;0;0;0;0;0;0;0
65;凯尔-洛瑞;Kyle Lowry;1;0;9;86;91;87;79;90;62;66;75;83;87;74;91;77;85;25;2;猛龙;5;10;0;0;0;266;0;0;0;0;0;0;0
66;特雷西-麦克格雷迪;Tracy McGrady;2;1;8;74;86;79;84;90;81;74;78;78;79;77;82;85;84;25;2;猛龙;5;10;0;0;0;55;0;0;0;0;0;0;0
67;帕斯卡尔-西亚卡姆;Pascal Siakam;4;5;8;63;90;77;87;89;79;82;67;79;75;81;83;85;84;25;2;猛龙;5;10;0;0;0;157;0;0;0;0;0;0;0
68;安德里亚-巴尼亚尼;Andrea Bargnani;5;0;8;67;85;90;77;90;85;75;62;77;84;74;84;84;84;25;2;猛龙;5;10;0;0;0;185;0;0;0;0;0;0;0
69;达蒙-斯塔德迈尔;Damon Stoudamire;1;0;8;92;88;89;85;86;57;59;73;77;89;81;95;71;84;25;2;猛龙;5;10;0;0;0;678;0;0;0;0;0;0;0
70;安东尼奥-戴维斯;Antonio Davis;5;4;8;59;89;58;80;94;81;88;76;80;58;75;75;92;84;25;2;猛龙;5;10;0;0;0;915;0;0;0;0;0;0;0
71;莫里斯-皮特森;Morris Peterson;2;3;8;69;80;88;84;88;78;71;84;75;87;75;83;85;84;25;2;猛龙;5;10;0;0;0;2082;0;0;0;0;0;0;0
72;弗雷德-范弗利特;Fred VanVleet;1;0;8;86;76;82;77;89;70;67;79;74;83;70;84;81;83;25;2;猛龙;5;10;0;0;0;210;0;0;0;0;0;0;0
73;道格-克里斯蒂;Doug Christie;2;3;8;78;83;88;88;88;62;66;82;76;87;81;87;79;83;25;2;猛龙;5;10;0;0;0;554;0;0;0;0;0;0;0
74;赛尔吉-伊巴卡;Serge Ibaka;4;5;8;58;82;79;94;88;77;72;65;76;77;85;81;80;80;25;2;猛龙;5;10;0;0;0;331;0;0;0;0;0;0;0
75;约纳斯-瓦兰丘纳斯;Jonas Valan?iūnas;5;0;8;61;81;57;84;89;76;87;67;76;58;78;73;86;80;25;2;猛龙;5;10;0;0;0;702;0;0;0;0;0;0;0
76;迈克尔-乔丹;Michael Jordan;2;3;11;89;97;89;98;99;78;78;97;97;88;96;101;97;99;25;2;公牛;6;10;0;0;0;1;0;0;0;0;0;0;0
77;德里克-罗斯;Derrick Rose;1;0;10;94;98;83;90;98;75;68;89;93;84;88;99;90;95;25;2;公牛;6;10;0;0;0;50;0;0;0;0;0;0;0
78;斯科蒂-皮蓬;Scottie Pippen;3;2;11;84;94;76;88;95;71;89;99;94;75;87;91;96;95;25;2;公牛;6;10;0;0;0;66;0;0;0;0;0;0;0
79;吉米-巴特勒;Jimmy Butler;2;3;9;78;93;85;89;94;74;78;86;85;84;84;90;89;90;25;2;公牛;6;10;0;0;0;89;0;0;0;0;0;0;0
80;丹尼斯-罗德曼;Dennis Rodman;4;3;10;71;84;63;71;99;92;99;81;87;63;67;75;103;90;25;2;公牛;6;10;0;0;0;127;0;0;0;0;0;0;0
81;阿尔提尔-吉尔莫尔;Artis Gilmore;5;0;9;68;93;64;80;91;97;96;61;84;63;78;81;97;90;25;2;公牛;6;10;0;0;0;2285;0;0;0;0;0;0;0
82;杰里-斯隆;Jerry Sloan;2;3;9;80;86;79;89;88;62;75;88;80;79;83;86;84;85;25;2;公牛;6;10;0;0;0;838;0;0;0;0;0;0;0
83;扎克-拉文;Zach LaVine;2;3;8;84;89;86;91;94;66;72;67;80;85;87;91;78;85;25;2;公牛;6;10;0;0;0;119;0;0;0;0;0;0;0
84;鲍勃-乐福;Bob Love;4;3;9;65;94;72;89;90;75;79;71;84;71;84;85;83;84;25;2;公牛;6;10;0;0;0;799;0;0;0;0;0;0;0
85;柯克-辛里奇;Kirk Hinrich;1;2;8;86;78;89;82;81;53;57;93;73;89;75;89;77;84;25;2;公牛;6;10;0;0;0;328;0;0;0;0;0;0;0
86;BJ-阿姆斯特朗;B.J. Armstrong;1;2;8;88;88;93;87;87;57;61;67;77;93;82;95;69;84;25;2;公牛;6;10;0;0;0;764;0;0;0;0;0;0;0
87;雷杰-瑟乌斯;Reggie Theus;1;2;8;88;89;69;88;85;61;67;70;77;72;83;87;73;81;25;2;公牛;6;10;0;0;0;2297;0;0;0;0;0;0;0
88;乔金-诺阿;Joakim Noah;5;0;8;57;78;54;55;95;89;97;68;76;55;50;61;97;80;25;2;公牛;6;10;0;0;0;287;0;0;0;0;0;0;0
89;霍雷斯-格兰特;Horace Grant;4;5;8;64;84;57;78;92;71;93;73;78;59;72;72;88;80;25;2;公牛;6;10;0;0;0;475;0;0;0;0;0;0;0
90;托尼-库科奇;Toni Kuko?;3;4;8;74;85;84;86;87;67;68;64;76;82;81;85;73;80;25;2;公牛;6;10;0;0;0;1165;0;0;0;0;0;0;0
91;勒布朗-詹姆斯;LeBron James;3;4;11;94;99;84;91;99;78;85;84;98;82;94;100;93;98;25;3;骑士;7;10;0;0;0;2;0;0;0;0;0;0;0
92;凯里-欧文;Kyrie Irving;1;2;10;85;96;90;93;94;67;69;73;90;90;88;98;80;90;25;2;骑士;7;10;0;0;0;136;0;0;0;0;0;0;0
93;马克-普莱斯;Mark Price;1;2;10;90;92;96;95;89;62;67;74;87;95;91;102;76;90;25;1;骑士;7;10;0;0;0;1399;0;0;0;0;0;0;0
94;布拉德-多赫蒂;Brad Daugherty;5;4;10;65;96;62;83;98;84;93;71;92;62;80;83;96;90;25;2;骑士;7;10;0;0;0;2591;0;0;0;0;0;0;0
95;特雷尔-布兰登;Terrell Brandon;1;0;9;86;86;85;87;85;61;60;90;83;86;81;91;80;86;25;2;骑士;7;10;0;0;0;200;0;0;0;0;0;0;0
96;扎诸纳斯-伊尔戈斯卡斯;Zydrunas Ilgauskas;5;0;9;58;87;68;90;91;85;88;63;85;66;84;81;90;86;25;2;骑士;7;10;0;0;0;1592;0;0;0;0;0;0;0
97;拉里-南斯;Larry Nance;3;4;9;64;91;67;86;97;81;89;68;90;68;81;80;89;86;25;2;骑士;7;10;0;0;0;2322;0;0;0;0;0;0;0
98;凯文-乐福;Kevin Love;4;5;9;55;92;90;87;89;67;90;61;87;86;79;87;81;84;25;2;骑士;7;10;0;0;0;121;0;0;0;0;0;0;0
99;沃尔德-B-弗里;World B. Free;1;2;9;85;88;86;84;88;59;58;78;85;87;78;91;74;84;25;2;骑士;7;10;0;0;0;2488;0;0;0;0;0;0;0
100;坎比-拉塞尔;Campy Russell;3;0;9;76;84;87;82;88;67;74;70;80;85;77;86;77;83;25;2;骑士;7;10;0;0;0;1187;0;0;0;0;0;0;0
101;奥斯汀-卡尔;Austin Carr;2;0;9;75;88;80;90;87;65;64;81;81;80;83;86;78;82;25;2;骑士;7;10;0;0;0;1205;0;0;0;0;0;0;0
102;安德森-瓦莱乔;Anderson Varej?o;5;0;8;57;84;57;90;90;82;86;67;77;58;83;75;88;82;25;2;骑士;7;10;0;0;0;701;0;0;0;0;0;0;0
103;霍特-罗德-威廉姆斯;Hot Rod Williams;4;5;9;61;92;53;67;95;88;86;67;87;55;65;70;92;81;25;2;骑士;7;10;0;0;0;1984;0;0;0;0;0;0;0
104;吉姆-琼恩斯;Jim Chones;5;4;9;63;90;57;74;91;78;86;64;83;58;70;75;86;81;25;2;骑士;7;10;0;0;0;1244;0;0;0;0;0;0;0
105;宾格-史密斯;Bingo Smith;2;3;9;74;85;87;95;85;65;64;70;79;86;87;88;73;81;25;2;骑士;7;10;0;0;0;1243;0;0;0;0;0;0;0
106;以赛亚-托马斯;Isaiah Thomas;1;2;10;99;97;78;92;97;64;68;93;92;80;91;99;89;94;25;2;活塞;8;10;0;0;0;71;0;0;0;0;0;0;0
107;乔-杜马斯;Joe Dumars;2;1;10;86;94;90;93;98;67;68;86;91;89;90;96;86;92;25;2;活塞;8;10;0;0;0;99;0;0;0;0;0;0;0
108;戴夫-宾;Dave Bing;1;2;10;90;95;85;88;94;62;65;82;90;86;84;96;81;90;25;2;活塞;8;10;0;0;0;24;0;0;0;0;0;0;0
109;昌西-比卢普斯;Chauncey Billups;1;2;10;88;92;88;88;95;64;65;83;89;88;83;96;82;90;25;2;活塞;8;10;0;0;0;92;0;0;0;0;0;0;0
110;格兰特-希尔;Grant Hill;3;2;10;86;97;67;94;96;69;78;80;92;68;94;91;86;90;25;2;活塞;8;10;0;0;0;158;0;0;0;0;0;0;0
111;鲍勃-兰尼尔;Bob Lanier;5;0;10;65;94;52;94;99;88;97;60;91;54;91;82;97;90;25;2;活塞;8;10;0;0;0;2394;0;0;0;0;0;0;0
112;理查德-汉密尔顿;Richard Hamilton;2;3;9;79;85;90;95;93;69;67;79;82;89;88;92;81;87;25;2;活塞;8;10;0;0;0;107;0;0;0;0;0;0;0
113;贝利-霍维尔;Bailey Howell;4;3;9;61;88;70;84;94;80;89;74;83;69;77;79;91;85;25;2;活塞;8;10;0;0;0;1122;0;0;0;0;0;0;0
114;戴夫-德布斯切尔;Dave Debusschere;4;3;9;63;85;76;81;81;88;89;84;78;74;75;79;91;85;25;2;活塞;8;10;0;0;0;26;0;0;0;0;0;0;0
115;本-华莱士;Ben Wallace;5;4;9;64;81;56;59;99;95;89;77;82;57;56;67;100;85;25;2;活塞;8;10;0;0;0;108;0;0;0;0;0;0;0
116;丹尼斯-罗德曼;Dennis Rodman;4;3;9;59;86;62;65;99;83;99;77;84;63;59;70;98;85;25;2;活塞;8;10;0;0;0;127;0;0;0;0;0;0;0
117;比尔-兰比尔;Bill Laimbeer;5;4;9;59;85;85;86;90;75;85;68;81;80;80;84;85;85;25;2;活塞;8;10;0;0;0;569;0;0;0;0;0;0;0
118;杰里-斯塔克豪斯;Jerry Stackhouse;2;3;9;76;92;80;90;94;64;66;84;85;80;84;87;82;85;25;2;活塞;8;10;0;0;0;680;0;0;0;0;0;0;0
119;凯利-特里普卡;Kelly Tripucka;2;3;8;74;85;91;89;87;69;67;78;76;89;81;88;79;84;25;2;活塞;8;10;0;0;0;2453;0;0;0;0;0;0;0
120;安德烈-德拉蒙德;Andre Drummond;5;0;8;55;85;52;57;97;82;98;76;79;54;52;63;97;81;25;2;活塞;8;10;0;0;0;206;0;0;0;0;0;0;0
121;保罗-乔治;Paul George;3;2;10;77;94;84;82;96;74;79;89;90;82;79;88;91;91;25;2;步行者;9;10;0;0;0;139;0;0;0;0;0;0;0
122;梅尔-丹尼尔斯;Mel Daniels;5;0;10;70;96;59;78;99;84;97;70;92;59;77;82;97;90;25;2;步行者;9;10;0;0;0;1355;0;0;0;0;0;0;0
123;杰梅因-奥尼尔;Jermaine ONeal;4;5;10;65;95;68;90;99;78;91;76;92;68;85;85;94;90;25;2;步行者;9;10;0;0;0;88;0;0;0;0;0;0;0
124;弗莱迪-刘易斯;Freddie Lewis;1;2;9;86;88;79;89;93;76;77;80;83;80;83;90;87;89;25;2;步行者;9;10;0;0;0;1299;0;0;0;0;0;0;0
125;罗恩-阿泰斯特;Metta World Peace;3;0;9;79;82;80;82;88;76;73;96;79;79;78;84;89;87;25;2;步行者;9;10;0;0;0;171;0;0;0;0;0;0;0
126;丹尼-格兰杰;Danny Granger;3;4;9;78;85;84;84;90;75;78;78;81;82;80;86;85;87;25;2;步行者;9;10;0;0;0;219;0;0;0;0;0;0;0
127;乔治-麦金尼斯;George McGinnis;4;5;9;66;94;77;85;90;67;95;73;84;75;80;85;86;86;25;2;步行者;9;10;0;0;0;914;0;0;0;0;0;0;0
128;维克托-奥拉迪波;Victor Oladipo;2;1;9;85;86;84;87;89;68;67;84;81;83;83;89;82;86;25;2;步行者;9;10;0;0;0;179;0;0;0;0;0;0;0
129;鲍勃-内特里奇;Bob Netolicky;4;5;9;62;94;59;76;92;86;94;74;85;60;71;75;94;85;25;2;步行者;9;10;0;0;0;1371;0;0;0;0;0;0;0
130;查克-珀森;Chuck Person;3;4;9;75;92;89;85;90;65;74;70;83;86;81;89;77;85;25;2;步行者;9;10;0;0;0;393;0;0;0;0;0;0;0
131;里克-施密茨;Rik Smits;5;0;9;61;92;59;84;93;79;88;75;84;59;80;78;90;85;25;2;步行者;9;10;0;0;0;668;0;0;0;0;0;0;0
132;唐-布斯;Don Buse;1;2;9;87;79;78;79;89;70;61;94;78;80;73;85;85;85;25;2;步行者;9;10;0;0;0;2301;0;0;0;0;0;0;0
133;罗伊-希伯特;Roy Hibbert;5;0;8;64;93;55;81;92;90;81;62;81;56;78;77;89;84;25;2;步行者;9;10;0;0;0;324;0;0;0;0;0;0;0
134;克拉克-凯洛格;Clark Kellogg;4;5;8;66;88;80;88;91;70;88;68;79;77;82;84;84;84;25;2;步行者;9;10;0;0;0;2417;0;0;0;0;0;0;0
135;多曼塔斯-萨博尼斯;Domantas Sabonis;4;5;8;68;85;78;83;88;76;80;72;77;76;78;82;84;83;25;2;步行者;9;10;0;0;0;141;0;0;0;0;0;0;0
136;马克-杰克逊;Mark Jackson;1;0;8;91;87;78;80;86;67;64;78;77;80;76;88;77;83;25;2;步行者;9;10;0;0;0;529;0;0;0;0;0;0;0
137;杰伦-罗斯;Jalen Rose;3;2;8;82;88;84;90;89;65;62;70;78;82;87;90;73;83;25;2;步行者;9;10;0;0;0;596;0;0;0;0;0;0;0
138;赫伯-威廉姆斯;Herb Williams;5;4;8;59;84;60;74;94;88;91;63;78;60;69;72;93;83;25;2;步行者;9;10;0;0;0;2182;0;0;0;0;0;0;0
139;卡里姆-阿布杜尔-贾巴尔;Kareem Abdul-Jabbar;5;4;11;69;99;61;89;99;96;99;88;98;61;88;88;106;98;25;3;雄鹿;10;10;0;0;0;3;0;0;0;0;0;0;0
140;扬尼斯-阿德托昆博;Giannis Antetokounmpo;3;2;11;84;95;69;83;99;87;94;84;96;70;82;88;99;95;25;1;雄鹿;10;10;0;0;0;13;0;0;0;0;0;0;0
141;奥斯卡-罗伯特森;Oscar Robertson;1;2;11;97;89;82;88;99;76;81;85;93;83;85;97;93;95;25;2;雄鹿;10;10;0;0;0;49;0;0;0;0;0;0;0
142;西德尼-蒙克利夫;Sidney Moncrief;2;1;10;85;96;83;89;94;74;75;85;90;83;86;93;88;91;25;3;雄鹿;10;10;0;0;0;2391;0;0;0;0;0;0;0
143;雷-阿伦;Ray allen;2;3;9;75;89;97;96;96;70;72;78;84;94;89;95;84;90;25;1;雄鹿;10;10;0;0;0;15;0;0;0;0;0;0;0
144;马奎斯-约翰逊;Marques Johnson;3;2;9;77;96;81;94;95;70;77;83;87;80;91;92;86;90;25;2;雄鹿;10;10;0;0;0;2392;0;0;0;0;0;0;0
145;鲍勃-丹德里奇;Bob Dandridge;3;2;9;78;92;77;92;90;60;71;78;86;97;91;92;78;86;25;3;雄鹿;10;10;0;0;0;851;0;0;0;0;0;0;0
146;格伦-罗宾逊;Glenn Robinson;3;0;8;78;84;80;83;88;74;79;73;85;78;81;85;82;85;25;0;雄鹿;10;10;0;0;0;589;0;0;0;0;0;0;0
147;迈克尔-里德;Michael Redd;2;3;8;75;86;94;88;91;63;64;70;84;92;81;91;75;83;25;2;雄鹿;10;10;0;0;0;122;0;0;0;0;0;0;0
148;克里斯-米德尔顿;Khris Middleton;3;2;8;73;90;91;92;88;65;67;65;78;88;87;90;73;83;25;1;雄鹿;10;10;0;0;0;276;0;0;0;0;0;0;0
149;文-贝克;Vin Baker;4;0;8;69;86;70;77;92;79;86;67;84;69;73;79;87;83;25;3;雄鹿;10;10;0;0;0;383;0;0;0;0;0;0;0
150;朱尼奥-布里奇曼;Junior Bridgeman;3;2;8;79;87;81;88;88;67;74;67;82;80;84;88;76;83;25;2;雄鹿;10;10;0;0;0;2393;0;0;0;0;0;0;0
