No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
88;托马斯-萨托兰斯基;Tomas Satoransky;1;2;7;76;70;72;65;82;62;68;72;68;74;57;71;73;72;28;3;公牛;6;3;9520000;0;201232;659;0;0;0;0;0;0;0
89;赛迪斯-杨;Thaddeus Young;3;4;8;66;71;70;65;80;68;75;70;70;70;58;66;75;72;31;12;公牛;6;3;13010000;0;200712;729;0;0;0;0;0;0;0
90;沙奎尔-哈里森;Shaquille Harrison;2;1;5;62;62;62;58;68;61;62;61;59;65;49;56;61;59;26;3;公牛;6;1;890000;0;201600;1009;0;0;0;0;0;0;0
91;里安-阿尔奇迪亚科诺;Ryan Arcidiacono;2;1;6;64;62;66;59;73;61;64;61;62;68;50;59;64;61;25;2;公牛;6;3;3000000;0;201600;754;0;0;0;0;0;0;0
92;奥托-波特;Otto Porter Jr.;3;2;9;68;72;74;69;82;70;74;69;74;74;62;71;76;74;26;6;公牛;6;2;27250000;0;201303;394;0;0;0;0;0;0;0
93;马克思-斯特鲁斯;Max Strus;2;3;6;61;61;63;59;66;61;62;57;61;66;49;57;59;58;23;0;公牛;6;1;500000;0;201900;683;0;0;0;0;0;0;0
94;卢克-科内特;Luke Kornet;4;5;7;62;65;66;62;74;72;70;59;65;66;55;62;70;66;24;2;公牛;6;2;1620000;0;201700;546;0;0;0;0;0;0;0
95;劳里-马尔卡宁;Lauri Markkanen;4;5;8;65;73;75;70;85;71;80;66;72;73;64;71;79;75;22;2;公牛;6;2;5300000;0;201707;269;0;0;0;0;0;0;0
96;克里斯-邓恩;Kris Dunn;2;1;9;74;70;71;66;82;68;73;80;73;72;59;70;79;74;25;3;公牛;6;1;5350000;0;201605;438;0;0;0;0;0;0;0
97;丹泽尔-瓦伦丁;Denzel Valentine;2;1;7;65;64;70;60;73;64;66;65;65;72;51;62;67;64;26;3;公牛;6;1;3380000;0;201614;703;0;0;0;0;0;0;0
98;丹尼尔-加福德;Daniel Gafford;4;5;5;59;63;60;59;71;71;65;58;60;61;52;57;66;62;21;0;公牛;6;4;890000;0;201938;1081;0;0;0;0;0;0;0
99;克里斯蒂亚诺-费利西奥;Cristiano Felicio;4;3;5;58;63;58;59;73;63;72;58;60;59;51;55;67;61;27;4;公牛;6;1;8160000;0;201500;461;0;0;0;0;0;0;0
100;科比-怀特;Coby White;2;1;9;71;73;77;68;82;66;72;68;74;77;60;72;74;73;19;0;公牛;6;4;5300000;0;201907;508;0;0;0;0;0;0;0
101;钱德勒-哈奇森;Chandler Hutchison;3;4;5;60;67;63;63;74;63;68;65;61;65;54;59;67;64;23;1;公牛;6;3;2330000;0;201822;1830;0;0;0;0;0;0;0
102;亚当-莫科卡;Adam Mokoka;2;1;5;59;60;62;57;65;59;60;58;59;65;47;55;58;56;21;0;公牛;6;1;700000;0;201900;2043;0;0;0;0;0;0;0
103;特里斯坦-汤普森;Tristan Thompson;5;4;7;64;76;62;67;83;74;87;61;70;62;63;68;82;75;28;8;骑士;7;1;18540000;0;201104;695;0;1;0;0;0;0;0
104;马特-穆尼;Matthew Mooney;2;1;5;60;59;61;56;65;63;60;56;59;64;46;55;58;56;23;0;骑士;7;1;500000;0;201900;2052;0;0;0;0;0;0;0
105;马修-德拉维多瓦;Matthew Dellavedova;2;1;6;67;61;64;59;71;61;63;61;62;66;50;59;63;61;29;6;骑士;7;1;9600000;0;201300;434;0;0;0;0;0;0;0
106;马奎斯-博尔登;Marques Bolden;5;4;5;56;58;56;56;65;64;68;63;58;57;49;53;64;58;21;0;骑士;7;1;500000;0;201900;1727;0;0;0;0;0;0;0
107;马利克-纽曼;Malik Newman;2;1;5;59;60;62;60;66;59;59;56;59;65;50;56;57;56;22;1;骑士;7;1;500000;0;201800;2060;0;0;0;0;0;0;0
108;小拉里-南斯;Larry Nance Jr.;4;5;6;63;67;65;62;79;68;78;63;64;65;55;62;74;68;27;4;骑士;7;1;12700000;0;201527;636;0;0;0;0;0;0;0
109;小凯文-波特;Kevin Porter Jr.;2;3;6;65;69;68;63;78;62;67;66;64;70;54;63;69;66;19;0;骑士;7;4;1290000;0;201930;395;0;0;0;0;0;0;0
110;凯文-乐福;Kevin Love;4;3;9;70;75;78;73;87;71;88;64;76;76;68;77;82;79;31;11;骑士;7;4;28940000;0;200805;121;0;1;0;0;0;2;0
111;JP-马楚拉;J.P. Macura;2;1;5;59;58;60;56;64;59;59;56;58;63;46;53;56;55;24;1;骑士;7;1;500000;0;201800;1993;0;0;0;0;0;0;0
112;迪伦-温德勒;Dylan Windler;2;3;6;66;65;65;61;63;59;59;56;61;67;52;60;56;58;23;0;骑士;7;1;500000;0;201926;1547;0;0;0;0;0;0;0
113;迪恩-韦德;Dean Wade;3;4;6;60;60;61;58;67;65;65;58;61;63;49;55;62;59;23;0;骑士;7;1;700000;0;201900;1540;0;0;0;0;0;0;0
114;达里厄斯-加兰;Darius Garland;1;2;9;72;72;75;64;83;61;65;66;74;77;55;71;70;71;20;0;骑士;7;4;6400000;0;201905;234;0;0;0;0;0;0;0
115;丹特-埃克萨姆;Dante Exum;2;1;5;63;63;63;60;73;60;63;61;60;66;51;58;63;60;24;5;骑士;7;2;9100000;0;201405;776;0;0;0;0;0;0;0
116;科林-塞克斯顿;Collin Sexton;1;2;7;70;83;75;71;86;62;67;69;72;77;62;75;73;74;21;1;骑士;7;3;4760000;0;201808;663;0;0;0;0;0;0;0
117;切迪-奥斯曼;Cedi Osman;3;2;6;65;68;70;62;81;65;69;64;65;70;55;64;70;68;24;2;骑士;7;5;2900000;0;201531;359;0;0;0;0;0;0;0
118;安特-日日奇;Ante Žižić;5;4;6;57;64;58;60;70;68;72;58;62;58;53;57;68;63;23;2;骑士;7;1;2280000;0;201623;2105;0;0;0;0;0;0;0
119;安德烈-德拉蒙德;Andre Drummond;5;4;10;68;84;71;78;85;84;97;68;82;69;75;80;92;86;26;7;骑士;7;2;27090000;0;201209;206;0;0;0;0;0;0;1
120;阿方索-麦金尼;Alfonzo McKinnie;3;4;6;60;64;64;60;72;64;68;62;62;65;51;58;66;63;27;2;骑士;7;1;500000;0;201500;2011;0;0;0;0;0;0;0
121;托尼-斯内尔;Tony Snell;2;1;7;67;65;72;61;81;64;66;63;66;73;52;64;69;66;28;6;活塞;8;2;11390000;0;201320;1463;0;0;0;0;0;0;0
122;索恩-梅克;Thon Maker;4;5;7;61;64;63;64;73;71;71;60;65;63;56;61;70;65;22;3;活塞;8;1;3570000;0;201610;615;0;0;0;0;0;0;0
123;斯维亚托斯拉夫-米哈伊柳克;Sviatoslav Mykhailiuk;3;4;6;63;64;69;62;77;63;66;62;63;70;54;61;67;65;22;1;活塞;8;2;1420000;0;201847;2032;0;0;0;0;0;0;0
124;塞古-敦布亚;Sekou Doumbouya;3;4;7;62;67;67;63;77;66;70;63;66;68;55;62;69;66;19;0;活塞;8;2;3280000;0;201915;949;0;0;0;0;0;0;0
125;雷吉-杰克逊;Reggie Jackson;1;2;8;77;76;79;69;83;63;68;66;72;80;61;77;71;74;29;8;活塞;8;1;18090000;0;201124;240;0;0;0;0;0;0;0
126;马基夫-莫里斯;Markieff Morris;3;2;8;66;70;72;66;80;67;73;64;70;72;59;67;72;71;30;8;活塞;8;2;3600000;0;201113;626;0;0;0;0;0;0;0
127;卢克-肯纳德;Luke Kennard;1;2;7;73;72;78;68;85;62;68;63;69;80;59;74;70;72;23;2;活塞;8;2;3830000;0;201712;555;0;0;0;0;0;0;0
128;路易斯-金;Louis King;3;2;5;59;60;61;57;67;61;63;57;59;63;48;54;60;58;20;0;活塞;8;1;500000;0;201900;1899;0;0;0;0;0;0;0
129;兰斯顿-加洛韦;Langston Galloway;1;2;7;67;67;75;64;81;62;65;66;67;77;54;68;69;69;28;5;活塞;8;1;7330000;0;201400;525;0;0;0;0;0;0;0
130;凯里-托马斯;Khyri Thomas;2;1;6;59;58;60;58;65;59;59;56;60;63;48;54;57;55;23;1;活塞;8;2;840000;0;201838;2169;0;0;0;0;0;0;0
131;乔丹-博恩;Jordan Bone;2;1;6;63;61;63;57;67;61;61;58;61;66;48;57;59;58;22;0;活塞;8;1;700000;0;201957;1726;0;0;0;0;0;0;0
132;约翰-亨森;John Henson;4;3;8;62;67;63;62;74;78;75;60;68;63;55;62;74;68;29;7;活塞;8;1;9730000;0;201214;503;0;0;0;0;0;0;0
133;德里克-罗斯;Derrick Rose;1;2;10;82;85;79;74;86;68;71;70;83;80;68;83;76;80;31;11;活塞;8;2;7310000;0;200801;50;0;0;1;0;1;0;0
134;克里斯蒂安-伍德;Christian Wood;4;5;8;62;81;70;72;80;69;80;65;73;69;66;72;76;74;24;4;活塞;8;1;1650000;0;201500;717;0;0;0;0;0;0;0
135;布鲁斯-布朗;Bruce Brown;2;3;7;71;70;68;65;81;67;71;70;68;70;57;66;74;70;23;1;活塞;8;2;1420000;0;201842;1739;0;0;0;0;0;0;0
136;布兰顿-奈特;Brandon Knight;1;2;5;60;59;68;56;70;58;58;67;59;71;45;58;63;60;28;8;活塞;8;1;15640000;0;201108;284;0;0;0;0;0;0;0
137;布雷克-格里芬;Blake Griffin;4;3;9;76;82;76;76;85;72;84;62;78;74;73;80;80;80;30;10;活塞;8;3;34230000;0;200901;103;0;0;0;0;0;2;3
138;维克托-奥拉迪波;Victor Oladipo;2;1;9;72;73;78;68;82;67;69;66;74;78;60;73;72;73;27;6;步行者;9;2;21000000;0;201302;179;0;0;0;0;0;0;1
139;TJ-沃伦;T.J. Warren;3;2;9;67;85;76;73;88;71;74;71;80;75;67;76;79;78;26;5;步行者;9;3;10810000;0;201414;318;0;0;0;0;0;0;0
140;TJ-麦康奈尔;T.J. McConnell;1;2;5;73;71;64;59;74;59;63;65;62;67;51;65;65;65;27;4;步行者;9;1;3410000;0;201500;609;0;0;0;0;0;0;0
141;TJ-利夫;T.J. Leaf;4;3;6;59;63;60;59;69;65;69;58;62;61;52;57;65;61;22;2;步行者;9;2;2810000;0;201718;1968;0;0;0;0;0;0;0
142;纳兹-米特鲁-朗;Naz Mitrou-Long;2;1;7;68;63;70;60;73;65;66;61;64;72;52;63;65;64;26;4;步行者;9;1;70000;0;201500;2038;0;0;0;0;0;0;0
143;迈尔斯-特纳;Myles Turner;4;5;9;66;76;76;74;84;84;81;65;76;74;68;75;84;79;23;4;步行者;9;4;17500000;0;201511;307;0;0;0;0;0;0;0
144;马尔科姆-布罗格登;Malcolm Brogdon;1;2;8;82;79;76;71;86;64;72;67;74;78;64;79;74;77;27;3;步行者;9;4;19760000;0;201636;202;0;0;0;0;0;0;0
145;贾斯廷-霍勒迪;Justin Holiday;3;2;8;66;66;72;64;81;71;72;68;69;72;56;65;75;71;30;7;步行者;9;2;4800000;0;201210;516;0;0;0;0;0;0;0
