No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
33;韦恩-塞尔登;Wayne Selden Jr.;2;3;6;60;74;76;64;80;45;45;72;66;77;54;66;60;64;27;4;尼克斯;3;1;1730000;0;201600;2111;0;0;0;0;0;0;0
34;泰-吉布森;Taj Gibson;4;5;8;52;82;50;72;80;78;74;64;73;53;63;63;77;70;36;12;尼克斯;3;1;2700000;0;200926;522;0;0;0;0;0;0;0
35;里安-阿尔奇迪亚科诺;Ryan Arcidiacono;2;1;6;68;70;72;74;72;45;45;57;63;73;64;69;51;61;27;4;尼克斯;3;1;586136;0;201600;754;0;0;0;0;0;0;0
36;RJ-巴雷特;RJ Barrett;3;2;9;75;85;79;82;87;71;78;68;80;78;77;83;79;82;21;2;尼克斯;3;2;8230000;0;201903;184;0;0;0;0;0;0;0
37;昆汀-格莱姆斯;Quentin Grimes;2;1;6;70;70;75;76;78;65;70;67;65;76;67;72;71;72;21;0;尼克斯;3;4;3750000;0;202125;987;0;0;0;0;0;0;0
38;奥比-托平;Obi Toppin;4;3;8;60;83;65;73;81;74;75;54;74;65;66;71;74;73;23;1;尼克斯;3;3;4860000;0;202008;700;0;0;0;0;0;0;0
39;诺伦斯-诺埃尔;Nerlens Noel;5;4;7;59;78;50;61;78;81;85;76;69;52;56;61;85;73;27;8;尼克斯;3;3;8800000;0;201306;288;0;0;0;0;0;0;0
40;米切尔-罗宾逊;Mitchell Robinson;5;0;8;55;81;50;65;86;89;89;55;75;52;59;63;88;76;23;3;尼克斯;3;1;1470000;0;201836;263;0;0;0;0;0;0;0
41;迈尔斯-麦克布莱德;Miles McBride;1;2;6;71;72;73;76;72;60;52;61;64;75;65;72;59;66;20;0;尼克斯;3;3;2200000;0;202136;1283;0;0;0;0;0;0;0
42;卢卡-沙马尼奇;Luka Šamanić;3;4;6;64;76;68;71;70;67;70;66;64;69;63;67;68;69;22;2;尼克斯;3;1;2640000;0;201919;1440;0;0;0;0;0;0;0
43;肯巴-沃克;Kemba Walker;1;0;9;79;78;81;81;79;51;69;73;75;82;73;83;71;77;31;10;尼克斯;3;2;8750000;0;201109;155;0;0;0;0;0;0;1
44;朱利叶斯-兰德尔;Julius Randle;4;5;8;80;89;79;82;85;64;81;66;77;77;81;87;77;82;27;7;尼克斯;3;4;30000000;0;201407;252;0;0;0;0;0;1;0
45;杰里科-西姆斯;Jericho Sims;5;4;6;53;78;50;56;75;74;74;49;66;52;50;57;71;65;22;0;尼克斯;3;3;1100000;0;202158;1568;0;0;0;0;0;0;0
46;伊曼纽尔-奎克利;Immanuel Quickley;1;0;8;78;82;81;83;79;55;70;60;73;82;75;84;66;76;22;1;尼克斯;3;3;2110000;0;202025;563;0;0;0;0;0;0;0
47;费伦-昆都;Feron Hunt;3;4;6;67;67;71;70;70;72;72;72;63;71;62;67;72;70;22;0;尼克斯;3;1;53176;0;202100;1172;0;0;0;0;0;0;0
48;埃文-富尼耶;Evan Fournier;3;2;8;63;85;84;83;83;45;66;66;75;82;75;80;65;73;29;9;尼克斯;3;4;19500000;0;201220;470;0;0;0;0;0;0;0
49;德里克-罗斯;Derrick Rose;1;2;10;76;86;83;84;82;50;60;70;81;84;75;86;67;77;33;13;尼克斯;3;3;14300000;0;200801;50;0;0;1;0;1;0;0
50;卡姆-雷迪什;Cam Reddish;3;2;9;72;77;75;81;79;65;71;70;74;75;74;77;72;76;22;2;尼克斯;3;2;4450000;0;201910;254;0;0;0;0;0;0;0
51;亚历克-伯克斯;Alec Burks;2;1;7;63;83;81;82;83;51;69;61;71;81;72;77;66;72;30;10;尼克斯;3;3;10000000;0;201112;398;0;0;0;0;0;0;0
52;泰雷斯-马克西;Tyrese Maxey;1;2;9;78;80;83;85;79;57;65;70;75;84;76;85;69;78;20;1;76人;4;3;2480000;0;202021;603;0;0;0;0;0;0;0
53;托拜厄斯-哈里斯;Tobias Harris;3;4;8;76;89;86;88;86;70;80;73;77;84;84;88;81;86;29;10;76人;4;3;34360000;0;201119;487;0;0;0;0;0;0;0
54;谢克-米尔顿;Shake Milton;2;3;7;68;76;70;76;76;63;64;70;68;72;67;71;69;70;25;3;76人;4;2;1900000;0;201824;1310;0;0;0;0;0;0;0
55;保罗-里德;Paul Reed;5;4;6;50;76;50;59;80;81;75;45;66;52;52;57;76;67;22;1;76人;4;1;600000;0;202058;1212;0;0;0;0;0;0;0
56;保罗-米尔萨普;Paul Millsap;4;5;9;69;75;71;78;73;62;79;69;72;70;72;74;71;73;37;15;76人;4;1;2640000;0;200647;277;0;0;0;0;0;0;0
57;迈尔斯-鲍威尔;Myles Powell;1;2;6;65;66;69;72;70;60;61;66;62;72;60;67;64;65;22;1;76人;4;1;300000;0;202000;1704;0;0;0;0;0;0;0
58;马蒂斯-塞布尔;Matisse Thybulle;2;0;7;70;70;71;73;80;86;60;91;67;72;64;70;84;76;24;2;76人;4;2;2710000;0;201920;661;0;0;0;0;0;0;0
59;乔尔-恩比德;Joel Embiid;5;4;10;73;91;79;83;91;89;92;65;91;75;85;89;93;91;27;7;76人;4;2;29540000;0;201403;100;0;0;0;0;0;3;0
60;詹姆斯-哈登;James Harden;2;1;10;85;87;88;89;83;70;80;69;82;87;85;92;78;86;32;12;76人;4;2;41250000;0;200903;33;0;0;1;0;6;0;1
61;杰登-斯普林格;Jaden Springer;2;1;7;65;75;76;78;79;75;64;79;68;77;68;73;77;75;18;0;76人;4;4;3000000;0;202128;1467;0;0;0;0;0;0;0
62;以赛亚-乔;Isaiah Joe;2;3;6;51;76;71;78;74;58;65;58;65;72;64;65;62;64;21;1;76人;4;1;1200000;0;202049;2099;0;0;0;0;0;0;0
63;乔治-尼昂;Georges Niang;4;3;6;71;79;76;80;78;67;61;68;66;74;75;77;69;73;28;5;76人;4;2;3350000;0;201650;1357;0;0;0;0;0;0;0
64;富尔坎-科尔克马兹;Furkan Korkmaz;2;3;6;64;76;74;72;76;50;54;56;65;75;62;70;57;64;24;4;76人;4;3;5000000;0;201626;1133;0;0;0;0;0;0;0
65;德安德鲁-乔丹;DeAndre Jordan;5;0;9;50;81;50;52;88;70;81;58;79;52;72;62;79;71;31;13;76人;4;1;2640000;0;200835;293;0;0;0;0;1;0;2
66;丹尼-格林;Danny Green;2;3;8;72;78;80;85;78;58;68;68;72;80;76;80;69;75;34;12;76人;4;2;10000000;0;200946;221;0;3;0;0;0;0;0
67;查理-布朗;Charlie Brown;2;1;6;63;68;70;75;65;55;61;60;62;72;64;66;58;62;25;2;76人;4;1;95930;0;201900;1740;0;0;0;0;0;0;0
68;查尔斯-巴锡;Charles Bassey;4;5;6;50;72;50;68;75;73;76;52;64;53;58;57;71;64;20;0;76人;4;3;1350000;0;202153;1699;0;0;0;0;0;0;0
69;渡边雄太;Yuta Watanabe;4;5;6;60;78;63;70;70;61;73;65;65;63;63;66;67;66;27;3;猛龙;5;2;1040000;0;201800;449;0;0;0;0;0;0;0
70;赛迪斯-杨;Thaddeus Young;4;3;8;64;82;72;72;83;60;80;72;74;71;66;73;76;75;33;14;猛龙;5;1;13500000;0;200712;729;0;0;0;0;0;0;0
71;斯维亚托斯拉夫-米哈伊柳克;Sviatoslav Mykhailiuk;2;0;6;55;81;83;77;70;50;50;60;65;83;65;73;55;65;24;3;猛龙;5;2;1730000;0;201847;2032;0;0;0;0;0;0;0
72;斯科蒂-巴恩斯;Scottie Barnes;3;4;8;75;79;62;65;80;84;76;77;73;64;61;69;83;77;20;0;猛龙;5;4;9000000;0;202104;182;0;0;0;0;0;0;0
73;普雷舍斯-阿丘瓦;Precious Achiuwa;5;4;7;65;82;76;70;79;78;81;45;70;73;66;75;76;76;21;1;猛龙;5;3;3300000;0;202020;767;0;0;0;0;0;0;0
74;帕斯卡尔-西亚卡姆;Pascal Siakam;4;5;10;75;89;81;86;88;75;81;71;81;78;83;87;83;85;27;5;猛龙;5;3;30560000;0;201627;157;0;1;0;0;0;1;0
75;OG-阿奴诺比;OG Anunoby;3;4;8;68;79;83;82;80;83;77;74;73;81;74;79;82;82;24;4;猛龙;5;3;18000000;0;201723;344;0;1;0;0;0;0;0
76;马拉奇-弗林;Malachi Flynn;2;1;6;69;75;72;76;75;51;69;78;65;73;67;72;70;71;23;1;猛龙;5;3;3200000;0;202029;975;0;0;0;0;0;0;0
77;肯-伯奇;Khem Birch;5;4;6;56;79;56;76;82;76;83;66;67;57;69;66;81;74;29;7;猛龙;5;3;7000000;0;201400;865;0;0;0;0;0;0;0
78;贾斯汀-尚帕尼;Justin Champagnie;3;2;6;51;73;65;69;73;56;70;61;64;66;58;60;64;63;20;0;猛龙;5;1;462000;0;202100;2122;0;0;0;0;0;0;0
79;伊萨克-邦加;Issac Bonga;1;2;7;60;72;70;70;79;54;62;60;68;73;58;66;63;65;22;3;猛龙;5;1;1700000;0;201839;373;0;0;0;0;0;0;0
80;小加里-特伦特;Gary Trent Jr.;2;3;7;70;78;79;82;80;60;66;76;69;79;73;78;73;75;23;3;猛龙;5;3;18000000;0;201837;1493;0;0;0;0;0;0;0
81;弗雷德-范弗利特;Fred VanVleet;1;2;8;85;79;85;83;78;62;78;70;72;86;76;88;74;82;27;5;猛龙;5;3;21250000;0;201600;210;0;1;0;0;0;0;0
82;大卫-约翰逊;David Johnson;1;2;6;71;72;72;76;70;55;65;72;63;74;65;72;66;69;20;0;猛龙;5;3;1650000;0;202147;2262;0;0;0;0;0;0;0
83;达拉诺-班顿;Dalano Banton;1;0;6;75;71;65;70;76;68;70;66;64;68;61;70;70;70;19;0;猛龙;5;3;1700000;0;202146;835;0;0;0;0;0;0;0
84;克里斯-布歇;Chris Boucher;4;5;9;60;80;72;79;81;79;73;60;76;71;71;74;77;75;29;4;猛龙;5;1;6750000;0;201700;420;0;2;0;0;0;0;0
85;阿尔莫尼-布鲁克斯;Armoni Brooks;1;2;6;62;80;81;82;72;62;60;61;65;82;69;76;62;70;23;1;猛龙;5;1;1340000;0;201900;899;0;0;0;0;0;0;0
86;贾文特-格林;Javonte Green;2;3;6;59;74;72;75;76;60;71;70;65;73;64;67;70;69;28;2;公牛;6;2;590000;0;201900;993;0;0;0;0;0;0;0
87;扎克-拉文;Zach LaVine;2;3;10;81;92;85;89;90;66;71;69;87;84;84;91;77;84;26;7;公牛;6;1;20000000;0;201413;119;0;0;0;0;0;0;0
88;泰勒-库克;Tyler Cook;3;4;6;50;70;51;68;73;71;74;65;64;55;57;55;71;64;24;2;公牛;6;1;1670000;0;201900;1935;0;0;0;0;0;0;0
89;特洛伊-布朗;Troy Brown;3;2;7;62;76;70;71;76;54;62;57;68;70;63;68;60;65;22;3;公牛;6;2;7000000;0;201815;889;0;0;0;0;0;0;0
90;特里斯坦-汤普森;Tristan Thompson;5;4;7;63;80;50;69;76;73;81;65;69;52;65;65;77;71;30;10;公牛;6;1;9720000;0;201104;695;0;1;0;0;0;0;0
91;托尼-布拉德利;Tony Bradley;5;4;6;52;77;54;57;76;60;76;53;66;55;51;58;67;63;24;4;公牛;6;1;3540000;0;201728;1730;0;0;0;0;0;0;0
92;帕特里克-威廉姆斯;Patrick Williams;3;4;7;65;76;78;72;81;65;74;78;69;77;64;72;77;75;20;1;公牛;6;3;7500000;0;202004;711;0;0;0;0;0;0;0
93;尼古拉-武切维奇;Nikola Vucevic;5;4;9;70;89;82;81;77;61;86;71;77;78;79;85;76;80;31;10;公牛;6;2;26000000;0;201116;322;0;0;0;0;0;0;0
94;马特-托马斯;Matt Thomas;2;1;6;56;70;72;91;71;45;73;50;63;73;76;70;57;64;27;2;公牛;6;1;1670000;0;201700;2171;0;0;0;0;0;0;0
95;马尔科-西蒙诺维奇;Marko Simonovic;4;5;6;58;71;68;72;65;71;70;55;62;68;64;65;65;65;22;1;公牛;6;1;1700000;0;202044;1566;0;0;0;0;0;0;0
96;马尔科姆-希尔;Malcolm Hill;4;3;6;51;70;65;68;73;62;71;61;64;65;58;61;67;64;26;0;公牛;6;1;53176;0;201700;1569;0;0;0;0;0;0;0
97;朗佐-鲍尔;Lonzo Ball;1;2;9;88;72;83;71;76;70;81;88;72;84;65;83;85;84;24;4;公牛;6;4;21250000;0;201702;191;0;0;0;0;0;0;1
98;乔丹-贝尔;Jordan Bell;4;3;8;69;80;50;62;78;64;75;59;72;53;58;64;70;67;27;4;公牛;6;1;102381;0;201738;380;0;0;0;0;0;0;0
99;小德里克-琼斯;Derrick Jones Jr.;3;4;7;50;77;66;74;90;57;68;54;72;67;62;65;68;67;24;5;公牛;6;1;9720000;0;201600;657;0;0;0;0;0;0;0
100;德马尔-德罗赞;DeMar DeRozan;3;4;9;78;91;82;90;88;70;80;79;82;80;86;89;83;88;32;12;公牛;6;3;28330000;0;200909;98;0;0;0;0;0;1;1
101;科比-怀特;Coby White;1;2;9;75;81;79;78;80;56;62;77;76;80;69;81;72;77;21;2;公牛;6;2;6500000;0;201907;508;0;0;0;0;0;0;0
102;阿约-多桑姆;Ayo Dosunmu;2;3;6;71;82;77;81;78;60;64;67;67;77;73;77;68;73;21;0;公牛;6;3;2100000;0;202138;951;0;0;0;0;0;0;0
103;亚历克斯-卡鲁索;Alex Caruso;2;1;6;78;78;76;72;72;60;65;78;65;77;66;75;70;73;27;4;公牛;6;4;9250000;0;201600;1108;0;1;0;0;0;0;0
104;拉简-隆多;Rajon Rondo;1;0;8;82;78;70;71;75;45;72;73;71;73;64;77;69;73;35;15;骑士;7;1;2640000;0;200621;126;0;2;0;0;0;0;1
105;摩西-布朗;Moses Brown;5;4;7;55;76;50;61;79;78;79;51;69;52;55;59;77;68;22;2;骑士;7;4;1800000;0;201900;412;0;0;0;0;0;0;0
106;劳里-马尔卡宁;Lauri Markkanen;4;3;8;60;81;85;80;77;62;75;61;72;81;72;78;70;74;24;4;骑士;7;4;15690000;0;201707;269;0;0;0;0;0;0;0
107;拉马尔-斯蒂文斯;Lamar Stevens;3;4;6;65;73;69;75;70;55;60;60;64;70;67;69;59;65;24;1;骑士;7;3;1750000;0;202000;1458;0;0;0;0;0;0;0
108;凯文-潘戈斯;Kevin Pangos;1;2;6;72;75;74;76;64;50;49;60;63;76;66;74;53;64;28;0;骑士;7;2;1670000;0;202100;2071;0;0;0;0;0;0;0
109;凯文-乐福;Kevin Love;4;5;9;60;87;81;84;84;60;86;65;79;78;77;81;76;79;33;13;骑士;7;2;29750000;0;200805;121;0;1;0;0;0;2;0
110;贾勒特-阿伦;Jarrett Allen;5;4;7;52;85;60;70;82;85;88;55;72;60;63;67;85;77;23;4;骑士;7;5;20000000;0;201722;342;0;0;0;0;0;0;0
111;艾萨克-奥科罗;Isaac Okoro;2;3;7;67;76;78;71;81;71;67;81;69;78;62;72;78;75;20;1;骑士;7;3;6400000;0;202005;810;0;0;0;0;0;0;0
112;埃文-莫布里;Evan Mobley;4;5;8;69;84;69;71;83;82;82;59;75;68;67;75;81;78;20;0;骑士;7;4;9500000;0;202103;624;0;0;0;0;0;0;0
113;埃德-戴维斯;Ed Davis;5;4;7;64;72;50;70;82;60;78;64;68;52;65;63;73;68;32;11;骑士;7;1;2640000;0;201013;428;0;0;0;0;0;0;0
114;迪伦-温德勒;Dylan Windler;3;2;6;62;74;70;68;76;52;68;64;65;70;60;66;64;66;25;2;骑士;7;2;2130000;0;201926;1547;0;0;0;0;0;0;0
115;迪恩-韦德;Dean Wade;3;4;6;60;78;72;76;71;71;76;60;65;72;67;70;70;71;25;2;骑士;7;2;1800000;0;201900;1540;0;0;0;0;0;0;0
116;达里厄斯-加兰;Darius Garland;2;1;9;85;81;86;85;87;55;67;75;78;85;80;88;74;81;22;2;骑士;7;2;6720000;0;201905;234;0;0;0;0;0;0;0
117;科林-塞克斯顿;Collin Sexton;1;2;8;75;81;79;80;78;52;61;65;73;80;71;81;64;73;23;3;骑士;7;2;7000000;0;201808;663;0;0;0;0;0;0;0
118;切迪-奥斯曼;Cedi Osman;3;2;7;72;79;78;72;82;62;72;64;70;77;66;75;71;74;26;4;骑士;7;3;8840000;0;201531;359;0;0;0;0;0;0;0
119;卡里斯-勒韦尔;Caris LeVert;2;1;8;70;87;84;82;82;45;64;68;75;83;74;82;65;74;27;5;骑士;7;2;18150000;0;201620;576;0;0;0;0;0;0;0
120;布兰登-古德温;Brandon Goodwin;1;2;6;63;70;70;70;70;50;57;61;63;73;58;67;58;63;26;3;骑士;7;1;100000;0;201800;1820;0;0;0;0;0;0;0
121;克里斯-史密斯;Sean Christian Smith ;4;3;6;60;71;58;62;71;72;75;68;63;59;55;60;73;66;21;0;活塞;8;1;462000;0;202100;2129;0;0;0;0;0;0;0
122;萨迪克-贝;Saddiq Bey;3;4;6;65;74;80;81;79;74;76;73;66;79;72;75;78;77;22;1;活塞;8;3;3400000;0;202019;377;0;0;0;0;0;0;0
123;萨宾-李;Saben Lee;2;1;6;70;76;74;72;73;51;68;76;65;75;64;72;68;70;21;1;活塞;8;3;2300000;0;202038;1209;0;0;0;0;0;0;0
124;罗德尼-麦格鲁德;Rodney McGruder;2;3;6;54;72;76;70;76;47;60;59;65;77;58;66;59;63;30;5;活塞;8;1;5000000;0;201300;1278;0;0;0;0;0;0;0
125;马文-巴格利;Marvin Bagley;4;5;8;57;78;72;77;78;77;77;56;72;71;69;71;75;73;22;3;活塞;8;2;13000000;0;201802;183;0;0;0;0;0;0;0
126;卢卡-加尔扎;Luka Garza;5;0;6;51;77;67;75;72;68;70;50;65;66;67;67;66;67;22;0;活塞;8;3;1400000;0;202152;1080;0;0;0;0;0;0;0
127;基利安-海斯;Killian Hayes;2;1;7;76;76;74;79;69;51;49;70;66;75;72;76;58;68;20;1;活塞;8;3;6000000;0;202007;494;0;0;0;0;0;0;0
128;凯利-奥利尼克;Kelly Olynyk;5;4;8;63;81;82;83;81;61;79;71;73;78;78;80;74;77;30;8;活塞;8;3;12330000;0;201313;815;0;0;0;0;0;0;0
129;杰拉米-格兰特;Jerami Grant;3;4;8;70;82;79;83;88;79;73;60;76;78;76;80;77;80;27;7;活塞;8;2;19500000;0;201439;476;0;0;0;0;0;0;0
130;以赛亚-斯图尔特;Isaiah Stewart;5;0;8;57;79;70;70;86;83;81;55;74;68;64;71;83;77;20;1;活塞;8;3;3700000;0;202016;684;0;0;0;0;0;0;0
131;以赛亚-里维尔斯;Isaiah Livers;3;4;6;59;77;78;82;75;60;70;61;65;77;72;73;66;71;22;0;活塞;8;3;1900000;0;202142;1219;0;0;0;0;0;0;0
132;哈米杜-迪亚洛;Hamidou Diallo;2;1;7;71;81;68;79;80;66;70;79;70;70;71;73;77;75;23;3;活塞;8;2;5200000;0;201845;937;0;0;0;0;0;0;0
133;弗兰克-杰克逊;Frank Jackson;1;2;6;62;70;75;70;72;50;52;61;63;77;58;68;57;63;23;4;活塞;8;2;3000000;0;201731;1891;0;0;0;0;0;0;0
134;科里-约瑟夫;Cory Joseph;1;2;7;73;79;75;77;83;45;65;64;70;77;68;77;65;71;30;10;活塞;8;2;5000000;0;201129;1620;0;0;0;0;0;0;0
135;卡森-爱德华兹;Carsen Edwards;2;1;6;69;65;71;70;70;50;55;63;62;72;61;67;57;62;23;2;活塞;8;2;1815677;0;201933;1671;0;0;0;0;0;0;0
136;凯德-康宁汉姆;Cade Cunningham;1;2;9;80;80;75;86;80;71;65;80;76;77;78;83;77;81;20;0;活塞;8;4;10500000;0;202101;117;0;0;0;0;0;0;0
137;布拉克斯顿-基;Braxton Key;2;3;6;67;73;73;73;66;71;66;73;63;74;64;70;69;69;25;1;活塞;8;1;53176;0;202000;1071;0;0;0;0;0;0;0
138;加比-约克;Gabe York;1;2;6;69;71;65;66;68;70;73;73;63;68;56;66;72;69;28;0;步行者;9;1;53176;0;202100;5001;0;0;0;0;0;0;0
139;泰雷斯-哈利伯顿;Tyrese Haliburton;1;0;8;89;82;81;79;80;55;68;70;73;82;74;87;70;79;21;1;步行者;9;3;4250000;0;202012;226;0;0;0;0;0;0;0
140;泰瑞-泰勒;Terry Taylor ;3;4;6;61;78;70;76;76;62;73;60;66;70;67;69;68;69;22;0;步行者;9;2;1653518;0;202100;1484;0;0;0;0;0;0;0
141;TJ-沃伦;T.J. Warren;3;4;9;61;83;78;81;78;63;67;71;76;77;72;76;70;74;28;7;步行者;9;1;12500000;0;201414;318;0;0;0;0;0;0;0
142;TJ-麦康奈尔;T.J. McConnell;1;0;6;77;75;79;78;77;45;71;69;65;80;69;79;67;74;29;6;步行者;9;4;8750000;0;201500;609;0;0;0;0;0;0;0
143;里基-卢比奥;Ricky Rubio;1;2;8;81;76;70;79;76;45;73;71;71;73;71;78;68;74;31;10;步行者;9;1;17000000;0;200905;262;0;0;0;0;0;0;0
144;奥谢-布里塞特;Oshae Brissett;3;2;6;55;72;68;71;71;71;70;66;64;69;61;64;70;68;23;2;步行者;9;2;1800000;0;201900;897;0;0;0;0;0;0;0
145;内特-辛顿;Nate Hinton;2;3;6;68;70;59;69;69;50;51;70;63;62;60;63;59;61;22;1;步行者;9;1;1498000;0;202000;2238;0;0;0;0;0;0;0
146;迈尔斯-特纳;Myles Turner;5;0;9;50;85;67;77;84;80;83;57;79;66;69;72;82;77;25;6;步行者;9;2;17000000;0;201511;307;0;0;0;0;0;0;0
