No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
11;科迪-巴格利;Cody Bagley;5;1;6;54;68;68;53;56;53;45;69;60;66;47;58;48;53;33;15;凯尔特人;1;3;4740292;0;0;0;0;0;0;0;0;0;0
12;阿方索-奥伯里;Alfonso Obery;2;1;6;56;46;49;62;67;62;60;66;58;54;49;47;62;54;33;15;凯尔特人;1;4;1952244;0;0;0;0;0;0;0;0;0;0
13;德怀恩-沃斯利;Dwyane Wosley;1;5;6;69;63;68;54;49;55;65;63;58;71;45;61;55;58;33;15;凯尔特人;1;4;1295557;0;0;0;0;0;0;0;0;0;0
14;艾迪生-比格内尔;Edison Bignell;3;5;6;59;54;63;49;50;57;52;61;57;65;41;51;50;51;34;16;凯尔特人;1;4;3319606;0;0;0;0;0;0;0;0;0;0
15;兰登-沃里纳;Langdon Vorina;2;2;6;69;65;48;47;64;45;69;54;61;53;41;51;55;53;34;16;凯尔特人;1;4;2913653;0;0;0;0;0;0;0;0;0;0
16;巴雷特-霍尔特;Barrett Holt;5;5;6;59;55;65;65;67;47;59;52;60;64;57;58;52;55;31;13;凯尔特人;1;4;3504157;0;0;0;0;0;0;0;0;0;0
17;亚历山德罗-罗勒;Alexandro Basil;4;5;6;48;63;48;53;68;60;61;52;61;51;44;48;58;53;33;15;凯尔特人;1;4;2821144;0;0;0;0;0;0;0;0;0;0
18;罗汉-科尔贝克;Arhat Kolbeck;4;5;6;51;58;58;50;62;53;52;55;60;59;42;49;51;50;33;15;凯尔特人;1;3;4876873;0;0;0;0;0;0;0;0;0;0
19;扎因-梅多斯;Zain Meadows;1;4;6;67;56;52;55;67;61;69;60;60;57;45;54;63;58;20;2;篮网;2;3;5687229;0;0;0;0;0;0;0;0;0;0
20;哈伊姆-马斯格雷夫;Haim Masgrave;2;2;6;54;46;67;56;55;67;46;54;57;69;44;52;50;51;22;0;篮网;2;4;2244646;0;0;0;0;0;0;0;0;0;0
21;奥玛里恩-吉列姆;Omarin Gillem;5;3;6;54;50;50;57;46;68;52;55;56;52;49;47;51;49;21;3;篮网;2;3;5524483;0;0;0;0;0;0;0;0;0;0
22;约书亚-阿斯金斯;Joshua Askins;3;2;6;57;46;56;48;55;66;61;66;57;59;39;46;59;53;22;4;篮网;2;4;3241848;0;0;0;0;0;0;0;0;0;0
23;基思-沃尔芬登;Keith Wolfenden;4;5;6;67;56;66;67;58;57;69;51;59;66;60;62;56;58;26;8;篮网;2;3;1001707;0;0;0;0;0;0;0;0;0;0
24;谢恩-迈丁森;Shane Madison;2;5;6;47;50;45;58;52;51;52;69;57;50;45;42;53;47;21;3;篮网;2;3;2645101;0;0;0;0;0;0;0;0;0;0
25;林肯-哈特兰;Lincoln Hartland;5;4;6;54;64;47;47;67;62;48;68;61;50;41;49;57;53;20;1;篮网;2;3;2091185;0;0;0;0;0;0;0;0;0;0
26;欧内斯特-迪金斯;Ernest Dickins;3;2;6;55;55;56;50;46;64;48;67;57;59;41;48;51;50;24;6;篮网;2;3;1420990;0;0;0;0;0;0;0;0;0;0
27;希度-赫克托;Hido Hector;1;4;6;51;62;57;65;46;48;49;50;58;61;51;53;41;48;29;11;篮网;2;3;4829099;0;0;0;0;0;0;0;0;0;0
28;基努-阿诺德;Keanu Arnold;1;1;6;56;45;66;64;53;46;53;51;56;69;50;55;45;50;22;4;篮网;2;4;3150158;0;0;0;0;0;0;0;0;0;0
29;埃斯特万-霍里;Estevan Holly;3;1;6;54;55;57;63;67;61;48;66;60;60;52;53;58;56;34;16;篮网;2;4;5107918;0;0;0;0;0;0;0;0;0;0
30;泰里-吉布森;Terry Gibson;4;2;6;55;56;57;54;52;64;66;64;58;59;46;50;58;54;32;14;篮网;2;3;2151849;0;0;0;0;0;0;0;0;0;0
31;韦斯顿-比林顿;Weston Billington;5;5;6;58;62;53;60;45;51;50;66;57;54;53;54;45;49;31;13;篮网;2;4;4662321;0;0;0;0;0;0;0;0;0;0
32;伊斯顿-韦迪尔;Easton Weddell;4;5;6;60;57;54;53;47;61;45;60;57;56;46;51;47;49;31;13;篮网;2;3;2186915;0;0;0;0;0;0;0;0;0;0
33;丹泽尔-霍里奇;Danzel Horich;4;4;6;59;69;69;63;57;47;68;62;61;68;56;62;54;58;30;12;篮网;2;4;5285542;0;0;0;0;0;0;0;0;0;0
34;约西亚-维特利尔;Josiah Vettellier;4;4;6;52;57;49;62;57;54;62;58;59;52;52;50;53;52;31;13;篮网;2;4;5041308;0;0;0;0;0;0;0;0;0;0
35;欧文-巴勒特;Irving Barrett;3;5;6;66;59;67;57;69;54;58;55;61;68;50;58;56;58;33;15;篮网;2;3;3910588;0;0;0;0;0;0;0;0;0;0
36;斯宾塞-西克马;Spencer Sigma;4;4;6;56;48;45;47;45;63;68;51;56;49;40;43;52;48;34;16;篮网;2;4;4919555;0;0;0;0;0;0;0;0;0;0
37;欧米尔-费恩利;Omir Finnley;3;1;6;60;68;67;53;52;64;45;63;59;68;46;57;51;55;24;6;尼克斯;3;3;5786874;0;0;0;0;0;0;0;0;0;0
38;俾斯麦-辛普;Bismarck Simpson;4;2;6;64;54;66;48;59;66;64;65;59;66;42;54;61;58;20;2;尼克斯;3;4;4132019;0;0;0;0;0;0;0;0;0;0
39;纳什维尔-温克尔;Nashville Winkle;4;5;6;45;48;58;51;55;66;66;59;57;59;41;45;59;52;19;1;尼克斯;3;3;4807928;0;0;0;0;0;0;0;0;0;0
40;布劳略-罗林;Broglio Rowling;1;4;6;57;46;47;47;68;46;54;63;58;53;37;43;56;49;21;3;尼克斯;3;3;3544287;0;0;0;0;0;0;0;0;0;0
41;扎因-莱斯布里奇;Zain Lesbridge;1;5;6;58;67;52;63;60;58;46;60;61;57;51;55;52;54;28;10;尼克斯;3;4;5565744;0;0;0;0;0;0;0;0;0;0
42;哈德森-迈尔森;Hudson Myerson;1;2;6;64;54;64;53;64;57;63;61;59;67;43;56;59;58;21;3;尼克斯;3;4;1053464;0;0;0;0;0;0;0;0;0;0
43;以利沙-兰多夫;Elisha Randolph;1;2;6;47;64;60;47;67;68;45;61;61;64;36;48;57;52;19;0;尼克斯;3;4;5493187;0;0;0;0;0;0;0;0;0;0
44;柯克-萨基特;Kirk Sakit;5;4;6;57;50;51;50;56;49;47;68;57;53;43;46;47;47;20;2;尼克斯;3;3;1089925;0;0;0;0;0;0;0;0;0;0
45;罗密欧-维特斯;Romeo Vites;2;2;6;66;45;48;59;67;45;47;69;58;53;49;49;55;52;22;4;尼克斯;3;3;1615627;0;0;0;0;0;0;0;0;0;0
46;迭戈-海尔;Diego Haier;5;4;6;58;60;54;53;68;59;63;53;61;55;47;53;59;56;27;9;尼克斯;3;4;5259946;0;0;0;0;0;0;0;0;0;0
47;德斯蒙德-布丹;Desmond Budan;4;2;6;47;69;46;49;47;48;60;46;59;50;41;47;44;45;33;15;尼克斯;3;4;5756050;0;0;0;0;0;0;0;0;0;0
48;科尔宾-皮茨;Colbin Pitts;4;1;6;59;63;60;51;69;49;55;63;62;61;45;54;55;55;31;13;尼克斯;3;4;2605791;0;0;0;0;0;0;0;0;0;0
49;科特-布兰;Cott Braun;4;4;6;58;62;53;61;47;66;51;65;58;55;53;54;52;53;34;16;尼克斯;3;3;2605279;0;0;0;0;0;0;0;0;0;0
50;蒙塔-伊斯特汉;Monta Easterhan;3;3;6;45;56;69;59;53;46;57;67;58;70;47;52;51;52;32;14;尼克斯;3;3;4957563;0;0;0;0;0;0;0;0;0;0
51;尤金-安克尔;Eugene Ankel;2;2;6;58;50;64;66;52;51;47;56;57;66;53;55;46;51;34;16;尼克斯;3;3;3189703;0;0;0;0;0;0;0;0;0;0
52;伯瑞斯-科斯坦;Boris Costan;1;3;6;65;58;63;67;57;59;65;49;59;67;55;61;52;57;31;13;尼克斯;3;3;1759786;0;0;0;0;0;0;0;0;0;0
53;马克-阿姆斯伯利;Mark Amsbury;3;5;6;64;56;66;54;47;67;62;69;57;67;46;55;58;57;34;16;尼克斯;3;3;5366878;0;0;0;0;0;0;0;0;0;0
54;阿马雷-莱斯特兰奇;Amare Lestrange;1;2;6;46;65;54;67;65;54;47;60;61;59;52;52;53;52;32;14;尼克斯;3;4;4494070;0;0;0;0;0;0;0;0;0;0
55;贾登-托利弗;Jaden Tolifer;3;1;6;63;45;63;55;45;60;69;52;55;65;46;52;52;52;28;10;76人;4;3;3104150;0;0;0;0;0;0;0;0;0;0
56;圣地亚哥-尼克松;San Diego Nixon;1;2;6;55;48;64;69;49;60;59;46;56;67;54;56;46;52;19;1;76人;4;3;2044758;0;0;0;0;0;0;0;0;0;0
57;达雷尔-贝尔登;Darrell Belden;3;1;6;51;55;56;45;54;54;67;56;58;59;37;45;54;50;21;3;76人;4;4;1656116;0;0;0;0;0;0;0;0;0;0
58;克林顿-阿特金斯;Clinton Atkins;1;2;6;64;60;54;56;60;61;58;60;60;59;46;55;57;56;22;4;76人;4;4;5907050;0;0;0;0;0;0;0;0;0;0
59;丹尼尔-弗农;Daniel Vernon;3;2;6;64;60;51;55;60;61;65;47;60;55;48;52;54;54;27;9;76人;4;4;5491408;0;0;0;0;0;0;0;0;0;0
60;特伦顿-戈德金;Trenton Godkin;5;5;6;51;48;68;46;54;54;45;57;57;66;39;48;46;47;26;8;76人;4;3;1314487;0;0;0;0;0;0;0;0;0;0
61;卡尔顿-诺斯克拉夫特;Carlton Northcraft;3;3;6;56;57;52;48;47;47;62;65;57;55;40;46;50;49;27;9;76人;4;3;4617407;0;0;0;0;0;0;0;0;0;0
62;达内尔-戴森;Darnell Dyson;5;2;6;54;57;54;50;53;57;47;51;58;55;43;49;46;48;21;0;76人;4;4;1355866;0;0;0;0;0;0;0;0;0;0
63;贾米尔-加里克;Jamir Garik;2;3;6;46;49;53;55;69;51;48;61;59;57;42;44;54;49;20;2;76人;4;3;5074901;0;0;0;0;0;0;0;0;0;0
64;阿尔弗雷德-斯普拉特利;Alfred Spratley;5;3;6;61;69;55;45;65;47;49;65;62;56;41;54;50;52;29;11;76人;4;3;4229893;0;0;0;0;0;0;0;0;0;0
65;塔里克-巴格斯;Tariq Baggs;1;5;6;66;60;59;51;64;55;56;59;60;63;42;55;55;55;30;12;76人;4;4;5003431;0;0;0;0;0;0;0;0;0;0
66;约西亚-布里廷厄姆;Josiah Brittingham;3;2;6;57;59;61;61;60;62;52;64;59;63;51;55;56;56;34;16;76人;4;3;5758059;0;0;0;0;0;0;0;0;0;0
67;拉加-考尔菲尔德;Laga Caulfield;1;1;6;47;49;53;52;69;67;65;52;59;58;39;44;60;51;32;14;76人;4;3;4674359;0;0;0;0;0;0;0;0;0;0
68;埃迪-奎勒;Eddie Queller;5;1;6;67;61;55;54;62;45;62;49;60;56;50;56;50;53;32;14;76人;4;3;4148586;0;0;0;0;0;0;0;0;0;0
69;吉米-古奇;Jimmy Gucci;1;5;6;48;62;51;52;48;46;46;49;58;56;40;46;40;43;33;15;76人;4;4;4846147;0;0;0;0;0;0;0;0;0;0
70;米克尔-贝尔森;Mikel Belson;1;1;6;55;56;62;56;52;49;48;59;58;66;44;53;47;50;31;13;76人;4;3;5858573;0;0;0;0;0;0;0;0;0;0
71;贾克森-蒙克利夫;Jackson Moncliffe;2;1;6;60;54;58;63;45;53;63;54;57;61;52;54;48;51;31;13;76人;4;4;5293661;0;0;0;0;0;0;0;0;0;0
72;恩里克-潘菲尔德;Enrique Penfield;2;3;6;65;55;68;52;45;54;66;55;57;70;44;56;49;53;33;15;76人;4;3;4819135;0;0;0;0;0;0;0;0;0;0
73;梅米特-哈伯德;Mehmet Hubbard;5;1;6;46;58;53;52;61;53;49;60;59;54;44;47;50;49;24;6;猛龙;5;4;5248449;0;0;0;0;0;0;0;0;0;0
74;桑托斯-奈特;Santos Knight;3;4;6;62;47;51;61;53;64;68;58;57;55;51;50;57;55;26;8;猛龙;5;4;2665528;0;0;0;0;0;0;0;0;0;0
75;阿尔-奥布;Al Obe;4;3;6;56;47;69;54;50;58;54;68;56;68;45;52;52;52;18;0;猛龙;5;4;3268176;0;0;0;0;0;0;0;0;0;0
76;索耶-斯特曼;Sawyer Sterman;5;2;6;69;69;63;65;53;45;67;62;60;62;61;65;51;57;29;11;猛龙;5;3;4658459;0;0;0;0;0;0;0;0;0;0
77;阿萨-罗森;Asa Rosen;1;1;6;50;46;60;67;49;45;57;67;56;64;51;51;52;52;22;4;猛龙;5;4;4472058;0;0;0;0;0;0;0;0;0;0
78;奥利弗-赫西;Oliver Hersey;5;3;6;62;49;59;66;62;51;63;45;58;59;58;55;52;53;21;1;猛龙;5;3;2653274;0;0;0;0;0;0;0;0;0;0
79;道森-马蒂斯;Dawson Matisse;5;2;6;59;62;47;63;53;57;51;62;59;50;56;54;50;52;22;4;猛龙;5;4;5573292;0;0;0;0;0;0;0;0;0;0
80;科德尔-荷马;Cordell Homer;4;4;6;66;47;63;46;60;63;67;52;58;63;40;51;58;55;28;10;猛龙;5;4;4112700;0;0;0;0;0;0;0;0;0;0
81;乔丹-斯托纳;Jordan Stona;1;1;6;47;64;60;51;58;53;48;62;60;64;39;49;52;50;28;10;猛龙;5;3;2379399;0;0;0;0;0;0;0;0;0;0
82;伊万-麦基;Ivan McKee;5;5;6;68;45;55;51;45;63;53;57;55;56;46;50;49;49;24;6;猛龙;5;3;4433609;0;0;0;0;0;0;0;0;0;0
83;莱恩-坎伯兰;Ryan Cumberland;5;5;6;47;51;68;56;46;67;59;46;56;66;47;51;51;51;30;12;猛龙;5;3;3116232;0;0;0;0;0;0;0;0;0;0
84;迈尔斯-班纳特;Miles Bennett;3;2;6;56;65;52;63;53;54;64;45;59;55;53;53;49;52;33;15;猛龙;5;3;5272107;0;0;0;0;0;0;0;0;0;0
85;弗雷迪-伯尔纳;Freddie Berner;2;5;6;49;69;53;66;52;61;53;49;60;57;53;52;48;50;32;14;猛龙;5;3;2982944;0;0;0;0;0;0;0;0;0;0
86;吉姆-梅科克;Jim McCock;2;1;6;47;65;69;67;57;54;50;66;60;71;53;57;53;55;32;14;猛龙;5;4;5967006;0;0;0;0;0;0;0;0;0;0
87;雷-维泽;Ray Weize;2;4;6;66;60;58;66;52;56;68;58;58;61;56;58;54;56;32;14;猛龙;5;4;4595643;0;0;0;0;0;0;0;0;0;0
88;里克-兰德尔斯;Rick Landers;5;4;6;69;49;45;52;66;45;58;67;59;48;47;50;53;52;30;12;猛龙;5;4;2543994;0;0;0;0;0;0;0;0;0;0
89;以赛亚-康奈尔;Isaiah Cornell;3;1;6;53;56;64;69;65;45;52;46;60;65;57;56;46;52;34;16;猛龙;5;4;3588162;0;0;0;0;0;0;0;0;0;0
90;达雷尔-柯罗威斯;Darrell Crovis;4;4;6;49;55;58;58;65;60;47;57;60;59;48;51;53;52;31;13;猛龙;5;4;2337995;0;0;0;0;0;0;0;0;0;0
91;布莱恩-奈伊;Brian Nai;1;5;6;46;65;51;47;57;57;47;62;60;56;36;44;52;48;24;6;公牛;6;4;1189223;0;0;0;0;0;0;0;0;0;0
92;拉米罗-德雷奇;Ramiro Drech;4;5;6;51;62;54;51;55;60;45;59;59;56;43;49;49;49;25;7;公牛;6;3;1059922;0;0;0;0;0;0;0;0;0;0
93;欧文-洛克耶;Irving Lockyer;4;4;6;46;57;68;50;66;53;47;66;60;68;41;51;53;52;23;5;公牛;6;3;5062538;0;0;0;0;0;0;0;0;0;0
94;卡尔文-英格索尔;Calvin Ingersoll;4;5;6;64;54;53;56;45;51;54;50;57;55;49;52;43;47;19;0;公牛;6;4;5993636;0;0;0;0;0;0;0;0;0;0
95;纳撒尼尔-雪莉;Nathaniel Shirley;4;2;6;56;66;46;69;68;69;59;49;62;50;60;55;60;58;20;2;公牛;6;4;1618339;0;0;0;0;0;0;0;0;0;0
96;雷纳尔多-厄普丘奇;Renaldo Upchuch;3;5;6;59;69;45;45;50;65;47;68;59;50;39;47;53;51;20;2;公牛;6;3;3560163;0;0;0;0;0;0;0;0;0;0
97;马库斯-克罗波西;Marcus Kroposi;5;1;6;51;46;58;45;60;47;59;69;57;58;38;45;53;49;21;3;公牛;6;3;3474461;0;0;0;0;0;0;0;0;0;0
98;佩里-亨德利;Perry Hendry;4;3;6;48;66;57;52;52;51;65;58;59;59;44;51;51;51;21;3;公牛;6;3;5396348;0;0;0;0;0;0;0;0;0;0
99;莱昂内尔-希卡姆;Lionel Hickham;3;4;6;66;63;53;46;65;66;57;66;61;56;40;51;61;57;23;5;公牛;6;3;2074242;0;0;0;0;0;0;0;0;0;0
100;拉加-戴顿;Laga Dayton;2;5;6;61;52;47;68;56;62;46;64;58;52;56;51;53;52;20;1;公牛;6;3;3491295;0;0;0;0;0;0;0;0;0;0
101;海罗-阿塞;Hailo Ace;4;5;6;65;53;62;67;57;60;45;62;58;63;59;59;51;55;34;16;公牛;6;4;4037742;0;0;0;0;0;0;0;0;0;0
102;艾伦-沃特林顿;Alan Watlington;3;2;6;65;59;62;64;66;59;55;45;60;64;55;59;52;56;34;16;公牛;6;4;5689919;0;0;0;0;0;0;0;0;0;0
103;艾伦-阿伦德尔;Alan Arendell;5;2;6;47;47;66;57;46;49;46;52;56;65;47;49;40;44;30;12;公牛;6;3;1035231;0;0;0;0;0;0;0;0;0;0
104;阿什顿-塞夫顿;Ashton Sefton;5;3;6;61;46;64;66;59;67;59;66;57;63;58;55;60;58;34;16;公牛;6;3;2294926;0;0;0;0;0;0;0;0;0;0
105;阿曼多-格林韦尔;Amando Greenwell;4;3;6;58;67;49;62;65;51;59;55;62;52;54;55;54;54;33;15;公牛;6;4;3942919;0;0;0;0;0;0;0;0;0;0
106;卡森-格里利;Carson Greeley;1;3;6;63;48;67;62;57;68;46;52;57;70;50;58;50;54;31;13;公牛;6;4;2022862;0;0;0;0;0;0;0;0;0;0
107;艾萨克-巴斯克维尔;Isaac Baskerville;3;3;6;53;64;48;59;61;63;66;51;60;52;49;50;57;54;31;13;公牛;6;3;3383275;0;0;0;0;0;0;0;0;0;0
108;贝内特-德拉维特;Bennett Dravit;4;2;6;65;64;56;67;59;57;49;53;60;58;60;60;50;55;34;16;公牛;6;4;2770740;0;0;0;0;0;0;0;0;0;0
109;以实玛利-泰;Ishmael Tai;2;2;6;57;56;68;59;46;50;51;67;57;70;48;56;49;53;21;0;骑士;7;4;1277667;0;0;0;0;0;0;0;0;0;0
110;路易斯-诺尔顿;Louis Norton;1;5;6;57;56;63;66;46;60;61;64;57;67;52;57;54;55;26;8;骑士;7;4;1565004;0;0;0;0;0;0;0;0;0;0
111;菲利普-约翰;Philip John;3;5;6;50;54;65;67;48;58;62;55;57;66;54;54;51;53;26;8;骑士;7;3;4724013;0;0;0;0;0;0;0;0;0;0
112;格雷戈里-伊兹;Gregory Iz;2;3;6;67;68;69;49;47;48;66;60;59;71;42;59;51;55;24;6;骑士;7;4;4506871;0;0;0;0;0;0;0;0;0;0
113;肯扬-汉西;Kenyon Hancy;4;3;6;54;49;53;48;64;51;65;60;58;55;40;45;57;51;20;2;骑士;7;4;1644335;0;0;0;0;0;0;0;0;0;0
114;康纳尔-莱麦尔;Connor Lemaire;5;1;6;53;51;55;57;66;62;65;54;59;56;49;50;60;55;24;6;骑士;7;3;4562456;0;0;0;0;0;0;0;0;0;0
115;詹姆斯-赫尔曼;James Hermann;5;3;6;57;60;64;54;50;47;49;53;58;63;48;55;42;48;24;6;骑士;7;4;4939591;0;0;0;0;0;0;0;0;0;0
116;罗斯-吉布森;Ross Gibson;1;5;6;69;49;45;67;65;49;52;50;59;51;55;54;49;52;28;10;骑士;7;4;5883508;0;0;0;0;0;0;0;0;0;0
117;马克斯-兰斯当;Max Lansden;3;4;6;62;56;65;50;55;60;56;53;58;66;43;53;51;53;22;1;骑士;7;3;3221736;0;0;0;0;0;0;0;0;0;0
118;克鲁兹-诺克;Cruz Knock;3;2;6;59;57;69;58;55;58;56;45;58;70;49;57;48;53;24;6;骑士;7;4;3866536;0;0;0;0;0;0;0;0;0;0
119;罗德尼-塞恩斯伯里;Rodney Sainsbury;4;5;6;49;63;60;54;55;51;55;67;59;61;45;52;51;52;31;13;骑士;7;3;5615143;0;0;0;0;0;0;0;0;0;0
120;杰西-麦肯;Jesse McCann;2;2;6;53;56;59;49;54;47;69;65;58;62;39;48;56;52;30;12;骑士;7;3;5079293;0;0;0;0;0;0;0;0;0;0
121;梅尔文-曼西;Melvin Mancy;5;3;6;50;63;48;51;53;63;57;59;59;50;44;48;54;51;30;12;骑士;7;4;2247232;0;0;0;0;0;0;0;0;0;0
122;约旦-米尔豪斯;Jordan Milhaus;4;3;6;62;50;58;57;50;58;54;64;57;59;49;52;51;51;34;16;骑士;7;4;1816335;0;0;0;0;0;0;0;0;0;0
123;拉特里尔-卡什曼;Ratrill Kashman;1;1;6;58;57;50;45;50;64;56;53;58;55;36;46;50;48;32;14;骑士;7;3;1456323;0;0;0;0;0;0;0;0;0;0
124;肯德尔-韦茅斯;Kendall Weymouth;2;4;6;62;60;61;53;65;58;68;57;60;64;44;54;59;57;34;16;骑士;7;3;4354139;0;0;0;0;0;0;0;0;0;0
125;戈兰-泰斯;Goran Tess;1;4;6;63;59;46;51;46;49;54;57;57;52;42;49;46;48;32;14;骑士;7;3;1818896;0;0;0;0;0;0;0;0;0;0
126;家伙-埃尔莫尔;Guy - Elmore;2;2;6;46;48;47;58;49;67;48;69;56;52;45;42;55;48;33;15;骑士;7;3;5222652;0;0;0;0;0;0;0;0;0;0
127;斯凯勒-佩吉特;Skeller Paget;4;3;6;64;51;49;48;66;59;65;55;59;52;42;48;59;54;22;4;活塞;8;4;4820172;0;0;0;0;0;0;0;0;0;0
128;贾迈尔-卡洛;Jamal Carlo;3;5;6;60;53;55;60;45;56;68;56;56;58;50;52;51;52;28;10;活塞;8;4;3694015;0;0;0;0;0;0;0;0;0;0
129;贝诺特-斯威策;Bennett Switzer;4;4;6;52;66;54;62;45;54;68;51;58;56;53;53;49;51;27;9;活塞;8;4;1896322;0;0;0;0;0;0;0;0;0;0
130;布兰登-贾米森;Brandon Jamison;3;5;6;56;45;62;48;50;63;53;55;56;64;39;47;50;49;19;0;活塞;8;4;1912482;0;0;0;0;0;0;0;0;0;0
131;埃米利亚诺-钱德勒;Emiliano Chandler;3;4;6;67;65;50;52;64;63;60;53;61;54;46;53;57;56;25;7;活塞;8;3;5322922;0;0;0;0;0;0;0;0;0;0
132;达尔文-圣卢西亚;Darwin Saint Lucia;4;5;6;56;50;48;53;63;50;47;51;58;51;45;46;47;47;23;5;活塞;8;3;4430939;0;0;0;0;0;0;0;0;0;0
133;米卡-塞曼;Mika Zeeman;4;1;6;59;61;57;52;64;51;49;67;60;59;45;53;53;53;24;6;活塞;8;4;4927048;0;0;0;0;0;0;0;0;0;0
134;科特斯-斯托尔曼;Cortes Stolman;2;5;6;51;61;58;60;62;50;60;52;60;61;48;51;52;52;20;2;活塞;8;3;4308910;0;0;0;0;0;0;0;0;0;0
135;开-诺里斯;Kai Norris;2;1;6;51;48;54;52;64;56;53;50;58;58;41;45;51;48;27;9;活塞;8;3;1897417;0;0;0;0;0;0;0;0;0;0
136;盖伊-科茨;Guy Coats;4;4;6;45;54;69;67;47;60;68;69;57;68;55;55;56;56;19;1;活塞;8;3;1438143;0;0;0;0;0;0;0;0;0;0
137;俾斯麦-博克;Bismarck Bok;5;3;6;51;47;50;63;52;57;54;64;57;52;53;48;51;49;31;13;活塞;8;4;5634970;0;0;0;0;0;0;0;0;0;0
138;沙奎尔-库克曼;Shaquille Cookman;1;5;6;66;46;68;67;67;53;65;68;58;71;54;60;63;62;34;16;活塞;8;4;3119859;0;0;0;0;0;0;0;0;0;0
139;科伦-凯克;Koren Keck;3;5;6;57;50;65;64;63;64;54;55;58;66;53;55;55;56;30;12;活塞;8;3;3008287;0;0;0;0;0;0;0;0;0;0
140;诺埃-曼特尔;Noe Mantel;5;3;6;60;68;54;49;65;60;48;47;62;55;44;55;51;53;33;15;活塞;8;4;2512756;0;0;0;0;0;0;0;0;0;0
141;埃尔默-夸特曼;Elmer Quartman;4;4;6;64;52;53;47;68;64;69;48;59;55;41;49;62;55;32;14;活塞;8;3;3202536;0;0;0;0;0;0;0;0;0;0
142;诺兰-布莱克利;Nolan Blackley;1;5;6;61;68;51;68;51;49;66;48;59;56;56;57;48;53;34;16;活塞;8;3;5349725;0;0;0;0;0;0;0;0;0;0
143;凯恩-巴斯利;Kane Basley;1;4;6;49;46;57;48;69;49;56;55;58;61;36;44;54;49;33;15;活塞;8;4;4631227;0;0;0;0;0;0;0;0;0;0
144;费利克斯-皮林;Felix Piling;1;4;6;49;61;69;52;66;64;63;65;61;72;40;54;63;58;33;15;活塞;8;4;1044334;0;0;0;0;0;0;0;0;0;0
145;霍特-阿贝;Hote Abbe;2;5;6;51;53;55;46;61;56;69;62;59;59;36;45;60;51;21;3;步行者;9;4;3906580;0;0;0;0;0;0;0;0;0;0
146;马尔科姆-胡德;Malcolm Hood;5;4;6;62;69;48;60;68;52;46;63;63;50;55;57;52;54;20;2;步行者;9;3;5029357;0;0;0;0;0;0;0;0;0;0
147;肖恩-哈维尔;Sean Javier;2;4;6;60;53;54;45;65;57;68;61;59;58;37;47;61;53;19;0;步行者;9;4;1815992;0;0;0;0;0;0;0;0;0;0
