No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
33;路易斯-奥尔;Louis Orr;4;3;6;51;76;51;71;81;71;71;45;66;54;62;60;69;65;24;4;尼克斯;3;4;1858904;0;198029;2383;0;0;0;0;0;0;0
34;厄尔尼-格伦菲尔德;Ernie Grunfeld;2;3;5;65;65;73;70;70;48;45;62;58;74;60;66;53;60;29;6;尼克斯;3;3;1760000;0;197711;2386;0;0;0;0;0;0;0
35;鲁迪-麦克林;Rudy Macklin;3;2;5;61;60;55;75;65;51;55;51;55;58;64;58;51;56;26;2;尼克斯;3;3;1760000;0;198152;2387;0;0;0;0;0;0;0
36;马尔文-韦伯斯特;Marvin Webster;5;0;5;40;75;40;50;60;65;82;41;56;44;42;46;63;55;32;9;尼克斯;3;1;1760000;0;197503;2388;0;0;0;0;0;0;0
37;莱恩-埃尔摩尔;Len Elmore;5;4;5;41;51;40;70;51;61;61;41;51;44;57;43;50;47;32;9;尼克斯;3;3;1760000;0;197413;2390;0;0;0;0;0;0;0
38;埃里克-费恩斯腾;Eric Fernsten;4;5;5;41;61;40;51;61;51;71;41;53;45;41;41;53;47;31;2;尼克斯;3;3;1760000;0;197562;2389;0;1;0;0;0;0;0
39;摩西-马龙;Moses Malone;5;4;11;52;96;60;78;99;90;99;78;97;60;72;78;102;91;28;9;76人;4;3;36822456;0;0;53;0;1;0;1;3;2;0
40;朱利叶斯-欧文;Julius Erving;3;2;11;73;95;64;81;99;94;76;89;96;65;77;81;97;90;33;11;76人;4;4;26496360;0;197212;62;0;3;4;0;9;2;0
41;莫里斯-奇克斯;Maurice Cheeks;1;2;8;86;71;67;75;88;52;50;94;69;70;68;77;77;77;27;5;76人;4;3;9042464;0;197836;2356;0;1;0;0;0;0;0
42;安德鲁-托尼;Andrew Toney;2;3;8;74;87;74;79;86;57;55;70;77;75;72;79;68;74;26;3;76人;4;1;6781304;0;198008;2357;0;1;0;0;0;0;0
43;萨姆-威廉姆斯;Sam Williams;5;4;6;51;80;55;56;77;87;78;73;66;56;50;59;83;72;24;2;76人;4;2;4598304;0;198133;2361;0;0;0;0;0;0;0
44;鲍比-琼斯;Bobby Jones;3;0;6;53;75;58;64;77;87;74;84;65;60;54;58;84;72;32;9;76人;4;3;4774128;0;197405;2100;0;1;0;0;0;1;0
45;维斯-马修斯;Wes Matthews;2;0;6;73;67;68;72;77;57;65;62;64;70;64;68;65;66;24;3;76人;4;1;1980080;0;198014;2362;0;0;0;0;0;0;0
46;莱劳-奥斯丁;Leo Rautins;2;3;7;61;71;76;74;78;54;61;57;67;77;63;69;61;65;23;0;76人;4;4;1858904;0;198313;2365;0;0;0;0;0;0;0
47;科勒姆恩-约翰逊;Clemon Johnson;4;5;5;54;76;57;62;81;61;77;57;64;59;54;59;71;65;27;3;76人;4;4;1858904;0;197844;2359;0;1;0;0;0;0;0
48;马克-雅法罗尼;Marc Iavaroni;5;4;6;54;73;55;65;66;73;70;59;63;56;58;60;68;64;27;5;76人;4;3;1760000;0;197855;2360;0;1;0;0;0;0;0
49;克林特-理查德森;Clint Richardson;1;2;7;62;72;64;67;81;51;61;65;68;67;56;64;65;64;27;4;76人;4;4;1760000;0;197936;2358;0;1;0;0;0;0;0
50;塞戴尔-特莱特;Sedale Threatt;2;3;7;65;73;66;40;73;68;64;67;67;68;35;57;68;62;24;2;76人;4;2;1760000;0;198339;2159;0;0;0;0;0;0;0
51;富兰克林-爱德华兹;Franklin Edwards;2;0;5;59;66;69;71;76;39;46;59;61;71;59;63;52;58;24;2;76人;4;2;1760000;0;198122;2364;0;0;0;0;0;1;0
52;魏岷杰;Wei Minjie;2;0;4;49;55;60;57;64;61;47;63;52;61;54;49;56;52;22;5;猛龙;5;5;1760000;0;0;0;0;0;0;0;0;0;0
53;费固;Fei Gu;1;0;4;63;54;56;49;63;56;47;48;52;63;61;53;47;51;22;2;猛龙;5;3;1760000;0;0;0;0;0;0;0;0;0;0
54;成振;Cheng Zhen;3;4;4;52;52;46;57;55;59;59;60;52;47;47;44;54;50;20;2;猛龙;5;2;1760000;0;0;0;0;0;0;0;0;0;0
55;刁友哲;Diao Youzhe;3;0;4;60;47;60;49;51;48;56;59;60;53;59;51;48;50;20;0;猛龙;5;5;1760000;0;0;0;0;0;0;0;0;0;0
56;冯柏胜;Feng Baisheng;5;0;4;60;49;57;52;49;47;58;59;59;47;57;51;46;48;21;3;猛龙;5;5;1760000;0;0;0;0;0;0;0;0;0;0
57;梁乾巩;Liang Qiangong;5;0;4;59;48;45;48;52;58;52;52;54;55;60;47;48;48;22;5;猛龙;5;5;1760000;0;0;0;0;0;0;0;0;0;0
58;吕翔;Lv Xiang;5;0;4;47;48;51;58;58;51;46;57;59;59;59;48;46;47;20;2;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
59;毕谦平;Bi Qianping;1;2;4;46;45;52;47;50;60;59;60;49;54;55;42;53;47;19;1;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
60;萧政亮;Xiao Zhengliang;4;5;4;59;51;52;59;53;46;51;52;50;49;47;48;44;46;23;5;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
61;郎骅;Lang Hua;4;3;4;50;47;57;51;53;46;55;46;59;58;53;47;43;45;20;2;猛龙;5;3;1760000;0;0;0;0;0;0;0;0;0;0
62;罗怡锐;Luo Yirui;5;0;4;47;55;59;57;45;51;54;45;51;55;49;48;42;45;21;2;猛龙;5;4;1760000;0;0;0;0;0;0;0;0;0;0
63;严盛强;Yan Shengqiang;2;0;4;58;47;46;59;45;55;46;52;51;56;51;46;42;44;19;1;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
64;宋信哲;Song Xinzhe;2;1;4;45;54;51;49;50;46;50;56;59;58;49;44;45;44;18;4;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
65;姜俊;Jiang Jun;4;3;4;50;53;47;56;56;45;48;47;52;52;47;45;42;44;22;3;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
66;秦泽;Qin Ze;2;3;4;45;55;60;52;48;49;45;45;54;57;56;47;39;43;22;5;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
67;何沣松;He Fengsong;5;4;4;55;45;45;59;45;50;49;52;49;47;58;45;41;43;20;1;猛龙;5;1;1760000;0;0;0;0;0;0;0;0;0;0
68;奥兰多-伍里奇;Orlando Woolridge;4;3;8;61;84;60;72;91;71;79;73;77;61;66;70;83;77;24;2;公牛;6;4;9042464;0;198106;2499;0;0;0;0;0;0;0
69;达夫-科尔沁;Dave Corzine;5;0;7;63;80;54;61;87;89;80;51;72;55;57;64;85;75;28;5;公牛;6;2;7652504;0;197818;2502;0;0;0;0;0;0;0
70;奎因汀-戴利;Quintin Dailey;1;2;8;67;78;65;79;85;61;62;84;74;68;68;71;78;74;23;2;公牛;6;3;6781304;0;198207;2500;0;0;0;0;0;0;0
71;戴夫-格林伍德;Dave Greenwood;4;5;6;51;81;55;57;95;65;90;68;71;57;50;59;85;72;27;5;公牛;6;2;4598304;0;197902;2503;0;0;0;0;0;0;0
72;米切尔-威金斯;Mitchell Wiggins;2;0;7;62;78;58;71;81;61;73;84;70;61;61;63;79;70;23;0;公牛;6;3;3906096;0;198323;2501;0;0;0;0;0;0;0
73;埃尼斯-威特利;Ennis Whatley;1;0;5;78;74;62;71;70;55;57;70;62;66;63;70;63;67;22;0;公牛;6;4;2373704;0;198313;2504;0;0;0;0;0;0;0
74;史蒂夫-约翰逊;Steve Johnson;5;4;5;57;76;55;70;84;65;71;53;64;56;64;63;71;67;27;3;公牛;6;4;2373704;0;198107;2304;0;0;0;0;0;0;0
75;雷杰-瑟乌斯;Reggie Theus;1;2;6;83;70;72;71;71;52;55;61;63;74;64;75;58;67;27;5;公牛;6;3;2373704;0;197809;2297;0;0;0;0;0;0;0
76;罗尼-莱斯特;Ronnie Lester;1;2;6;72;74;71;72;65;53;62;65;63;74;62;72;60;66;24;3;公牛;6;1;1980080;0;198010;2505;0;0;0;0;0;0;0
77;罗德-希金斯;Rod Higgins;4;5;5;56;71;53;72;67;72;78;60;61;55;63;60;70;65;23;1;公牛;6;3;1762280;0;198231;2506;0;0;0;0;0;0;0
78;西德尼-格林;Sidney Green;4;5;6;55;70;54;70;72;70;75;52;63;56;61;59;68;64;22;0;公牛;6;4;1760000;0;198305;2507;0;0;0;0;0;0;0
79;华莱士-布莱恩特;Wallace Bryant;5;0;5;54;68;55;61;65;70;72;52;58;56;54;56;66;61;25;2;公牛;6;3;1760000;0;198230;2508;0;0;0;0;0;0;0
80;贾万-欧德汉姆;Jawann Oldham;5;0;5;51;65;51;60;60;71;68;55;55;53;52;52;63;58;26;5;公牛;6;3;1760000;0;198041;2509;0;0;0;0;0;0;0
81;沃尔德-B-弗里;World B. Free;2;3;9;67;88;71;84;93;61;70;85;83;72;75;78;83;80;30;8;骑士;7;4;11154528;0;197523;2488;0;0;0;0;0;0;0
82;克里夫-罗宾逊;Cliff Robinson;4;5;8;62;85;60;74;94;62;92;65;78;61;68;71;83;77;23;4;骑士;7;4;9042464;0;197911;2487;0;0;0;0;0;0;0
83;菲尔-哈巴顿;Phil Hubbard;5;4;7;61;79;55;63;84;64;78;65;71;56;58;64;75;70;27;4;骑士;7;4;4146864;0;197915;2489;0;0;0;0;0;0;0
84;杰夫-哈斯顿;Geoff Huston;1;2;6;72;74;67;75;78;53;57;71;65;70;65;71;66;69;24;4;骑士;7;4;3216264;0;197950;2492;0;0;0;0;0;0;0
85;约翰-巴格莱;John Bagley;1;2;5;74;77;60;70;79;54;55;62;61;64;61;68;62;65;23;1;骑士;7;3;1762280;0;198212;2495;0;0;0;0;0;0;0
86;斯特瓦尔特-格兰杰;Stewart Granger;3;2;6;59;79;61;68;82;58;59;60;67;63;60;63;64;65;22;0;骑士;7;4;1762280;0;198324;2494;0;0;0;0;0;0;0
87;本-波奎特;Ben Poquette;3;0;5;50;72;55;67;77;56;83;63;62;58;56;56;71;64;27;6;骑士;7;2;1760000;0;197736;2497;0;0;0;0;0;0;0
88;隆尼-谢尔顿;Lonnie Shelton;4;5;5;50;71;61;75;73;67;67;56;62;62;64;62;66;64;28;6;骑士;7;2;1760000;0;197625;2491;0;1;0;0;0;0;0
89;保罗-汤普森;Paul Thompson;2;3;7;54;67;63;74;81;52;54;75;67;66;61;61;67;64;22;0;骑士;7;4;1760000;0;198350;2490;0;0;0;0;0;0;0
90;约翰-加里斯;John Garris;3;2;8;57;77;52;75;67;52;62;73;68;55;65;62;62;63;22;0;骑士;7;4;1760000;0;198327;2493;0;0;0;0;0;0;0
91;杰夫-库克;Jeff Cook;4;5;6;51;79;50;57;76;69;69;55;66;53;50;56;68;62;27;5;骑士;7;3;1760000;0;197849;2498;0;0;0;0;0;0;0
92;罗伊-辛森;Roy Hinson;4;5;8;56;67;56;62;74;54;73;54;68;58;54;57;63;60;22;0;骑士;7;4;1760000;0;198320;2496;0;0;0;0;0;0;0
93;以赛亚-托马斯;Isaiah Thomas;1;0;10;97;87;62;84;91;55;67;99;85;66;81;87;87;87;23;2;活塞;8;5;22223520;0;198102;71;0;0;0;0;0;1;0
94;比尔-兰比尔;Bill Laimbeer;5;0;8;55;91;55;60;97;81;94;67;81;56;55;68;94;81;27;5;活塞;8;4;13763376;0;197965;569;0;0;0;0;0;0;0
95;凯利-特里普卡;Kelly Tripucka;3;2;7;71;81;67;81;85;67;71;70;71;68;75;75;75;76;25;3;活塞;8;3;8402528;0;198112;2453;0;0;0;0;0;0;0
96;约翰-朗;John Long;2;3;7;71;83;67;79;85;55;68;83;72;69;71;73;77;75;28;6;活塞;8;3;7652504;0;197829;2454;0;0;0;0;0;0;0
97;克里夫-莱温斯顿;Cliff Levingston;4;3;6;52;81;51;67;84;80;82;55;68;54;59;60;80;70;23;1;活塞;8;1;3906096;0;198209;2457;0;0;0;0;0;0;0
98;维尼尔-约翰逊;Vinnie Johnson;2;0;6;75;81;68;71;84;61;61;62;68;70;65;72;67;70;28;5;活塞;8;3;4074128;0;197907;2455;0;0;0;0;0;0;0
99;肯特-本森;Kent Benson;5;0;5;57;74;51;72;81;72;78;55;63;53;65;61;75;69;30;7;活塞;8;3;3073704;0;197701;2458;0;0;0;0;0;0;0
100;特里-泰勒;Terry Tyler;3;2;6;55;74;50;73;81;62;71;51;66;54;62;59;66;63;28;6;活塞;8;2;1760000;0;197823;2456;0;0;0;0;0;0;0
101;莱昂内尔-霍林斯;Lionel Hollins;2;1;8;72;51;70;62;72;55;55;61;63;72;53;62;59;61;31;9;活塞;8;1;1760000;0;197506;2462;0;1;0;0;0;0;0
102;厄尔-克雷顿;Earl Cureton;4;5;5;52;60;55;50;71;61;81;57;58;57;42;49;68;59;27;4;活塞;8;2;1760000;0;197958;2460;0;1;0;0;0;0;0
103;雷-托尔波特;Ray Tolbert;3;0;5;52;71;58;61;65;52;53;51;60;60;51;55;51;53;26;2;活塞;8;3;1760000;0;198118;2459;0;0;0;0;0;0;0
104;沃克-拉塞尔;Walker Russell Sr.;1;0;5;51;52;52;61;71;55;57;51;55;57;47;48;55;51;24;1;活塞;8;1;1760000;0;198278;2461;0;0;0;0;0;0;0
105;肯-奥斯汀;Ken Austin;3;0;5;58;51;57;51;75;52;54;41;53;60;42;48;51;50;23;0;活塞;8;1;1760000;0;198301;2463;0;0;0;0;0;0;0
106;大卫-瑟德基尔;David Thirdkill;3;2;5;51;62;51;61;61;41;51;41;52;55;50;49;42;46;24;1;活塞;8;3;1760000;0;198215;2464;0;0;0;0;0;0;0
107;赫伯-威廉姆斯;Herb Williams;5;4;7;64;84;55;71;95;91;85;77;75;56;67;70;95;83;25;3;步行者;9;4;16794360;0;198114;2182;0;0;0;0;0;0;0
108;克拉克-凯洛格;Clark Kellogg;4;3;8;62;87;57;75;91;64;87;85;78;59;69;71;86;79;23;2;步行者;9;4;10115624;0;198208;2417;0;0;0;0;0;0;0
109;乔治-约翰逊;George Lee Johnson;4;5;6;58;80;57;70;88;61;72;80;69;59;63;65;77;71;28;6;步行者;9;2;4146864;0;197812;2419;0;0;0;0;0;0;0
110;布奇-卡特;Butch Carter;2;0;7;60;75;62;74;87;57;58;94;70;65;63;65;79;71;24;4;步行者;9;3;4146864;0;198037;2418;0;0;0;0;0;0;0
111;杰里-希汀;Jerry Sichting;1;2;5;79;75;61;65;77;51;52;81;63;65;58;69;68;68;28;5;步行者;9;3;2688128;0;197982;2421;0;0;0;0;0;0;0
112;史蒂夫-斯蒂帕诺维奇;Steve Stipanovich;5;0;5;50;75;51;70;81;70;75;68;64;53;62;59;76;68;20;0;步行者;9;4;2688128;0;198302;2420;0;0;0;0;0;0;0
113;布鲁克-斯蒂帕;Brook Steppe;2;3;6;70;75;60;71;76;57;82;60;65;63;63;66;69;67;25;1;步行者;9;3;2516264;0;198217;2422;0;0;0;0;0;0;0
114;西德尼-洛维;Sidney Lowe;1;0;5;75;64;71;61;77;50;51;51;57;74;53;67;54;61;20;0;步行者;9;3;1760000;0;198325;2426;0;0;0;0;0;0;0
115;凯文-麦肯纳;Kevin McKenna;2;3;5;68;75;57;71;70;55;69;41;62;60;62;63;54;59;24;1;步行者;9;3;1760000;0;198188;2423;0;0;0;0;0;0;0
116;吉姆-托马斯;Jim Thomas;2;0;5;65;71;58;70;68;58;55;51;59;61;60;61;54;58;24;0;步行者;9;3;1760000;0;198340;2424;0;0;0;0;0;0;0
117;格兰维尔-维特斯;Granville Waiters ;5;0;5;41;72;40;65;55;70;70;41;57;44;55;50;59;55;23;0;步行者;9;3;1760000;0;198339;2427;0;0;0;0;0;0;0
118;莱罗伊-康布斯;Leroy Combs;3;4;5;50;67;51;72;73;55;58;43;59;55;60;55;53;55;23;0;步行者;9;3;1760000;0;198326;2425;0;0;0;0;0;0;0
119;特雷西-杰克逊;Tracy Jackson;2;3;5;60;62;55;70;60;43;46;51;57;59;58;56;44;51;25;3;步行者;9;1;1760000;0;198125;2428;0;0;0;0;0;0;0
120;马奎斯-约翰逊;Marques Johnson;3;2;8;81;84;68;83;91;70;74;88;77;69;80;81;86;84;20;6;雄鹿;10;4;20288664;0;197703;2392;0;0;0;0;1;2;0
121;西德尼-蒙克利夫;Sidney Moncrief;2;1;9;82;81;72;80;92;61;77;84;80;73;75;80;84;82;27;4;雄鹿;10;4;15223824;0;197905;2391;0;0;0;0;1;1;0
122;鲍勃-兰尼尔;Bob Lanier;5;0;10;64;82;51;75;84;80;81;68;81;53;71;70;83;77;35;13;雄鹿;10;3;8926632;0;197001;2394;0;0;0;0;0;0;0
123;朱尼奥-布里奇曼;Junior Bridgeman;3;2;7;71;80;61;74;87;60;75;61;72;63;68;70;72;72;30;8;雄鹿;10;3;4598304;0;197508;2393;0;0;0;0;0;0;0
124;阿尔顿-李斯特;Alton Lister;5;4;6;51;70;55;56;80;88;87;51;65;56;49;56;84;71;25;2;雄鹿;10;2;4146864;0;198121;1960;0;0;0;0;0;0;0
125;奈特-阿奇博尔德;Nate Archibald;1;2;10;78;74;67;70;81;56;56;71;77;70;62;73;67;71;35;13;雄鹿;10;1;4146864;0;197019;16;0;1;0;0;3;2;0
126;迈克-邓利维;Mike Dunleavy;2;0;7;75;77;64;75;86;55;54;71;71;66;68;71;68;70;29;7;雄鹿;10;4;3744528;0;197699;439;0;0;0;0;0;0;0
127;保罗-普莱西;Paul Pressey;2;3;6;70;73;61;70;81;56;68;80;66;64;62;66;74;69;25;1;雄鹿;10;3;3044528;0;198220;2395;0;0;0;0;0;0;0
128;兰迪-布鲁尔;Randy Breuer;5;0;7;50;70;40;56;70;70;70;55;65;44;49;51;67;60;23;0;雄鹿;10;4;1760000;0;198318;2400;0;0;0;0;0;0;0
129;保罗-莫克斯基;Paul Mokeski;5;4;5;51;65;54;60;68;72;70;54;56;55;52;53;67;60;26;4;雄鹿;10;4;1760000;0;197942;2399;0;0;0;0;0;0;0
130;凯文-格里文;Kevin Grevey;2;3;6;71;70;65;70;65;44;50;60;62;67;62;66;51;59;30;8;雄鹿;10;3;1760000;0;197518;2396;0;1;0;0;0;0;0
131;洛伦佐-洛马尔;Lorenzo Romar;1;2;5;68;64;70;67;60;40;46;61;59;73;56;66;48;58;25;3;雄鹿;10;1;1760000;0;198041;2397;0;0;0;0;0;0;0
132;哈维-凯奇;Harvey Catchings;5;4;5;54;60;55;55;60;68;60;54;55;56;48;52;59;55;32;9;雄鹿;10;3;1760000;0;197442;2401;0;0;0;0;0;0;0
133;查理-克里斯;Charlie Criss;1;2;5;70;60;65;65;55;40;40;50;56;68;55;63;40;53;35;7;雄鹿;10;3;1760000;0;0;2398;0;0;0;0;0;0;0
134;罗伊-怀特;Rory White;3;0;5;57;55;51;55;50;53;51;50;54;55;46;48;44;47;24;1;雄鹿;10;3;1760000;0;198286;2353;0;0;0;0;0;0;0
135;多米尼克-威尔金斯;Dominique Wilkins;3;2;10;67;85;61;78;91;84;78;87;84;63;71;73;91;83;23;1;老鹰;11;5;16794360;0;198203;72;0;0;0;0;0;0;0
136;丹-劳恩德菲尔德;Dan Roundfield;4;5;8;61;91;61;60;95;81;89;64;81;62;55;69;89;80;30;8;老鹰;11;3;11154528;0;197528;2528;0;0;0;0;1;0;0
137;特里-罗林斯;Tree Rollins;5;0;7;51;78;55;51;84;99;87;51;65;56;45;56;90;74;28;6;老鹰;11;3;6468216;0;197714;2530;0;0;0;0;0;0;0
138;埃迪-约翰逊;Eddie Johnson;2;1;7;79;78;61;71;84;61;62;72;70;64;65;70;72;71;28;6;老鹰;11;2;4146864;0;197749;1605;0;0;0;0;0;0;0
139;约翰-戴维斯;Johnny Davis;1;2;8;77;76;65;72;81;56;57;71;72;68;64;73;68;70;28;7;老鹰;11;3;3744528;0;197622;2529;0;1;0;0;0;0;0
140;道格-里弗斯;Doc Rivers;1;0;7;76;70;61;68;70;57;62;88;63;65;59;67;73;70;22;0;老鹰;11;4;3744528;0;198331;1964;0;0;0;0;0;0;0
141;斯莱-威廉姆斯;Sly Williams;3;2;5;54;53;55;57;80;55;70;81;59;58;47;49;73;62;25;4;老鹰;11;4;1760000;0;197921;2532;0;0;0;0;0;0;0
142;迈克-格伦;Mike Glenn;3;2;6;68;71;55;67;81;56;54;55;65;58;60;62;59;62;28;6;老鹰;11;1;1760000;0;197723;2531;0;0;0;0;0;0;0
143;斯科特-黑斯廷斯;Scott Hastings;4;5;5;42;60;51;55;65;62;73;40;59;54;45;46;59;53;23;1;老鹰;11;3;1760000;0;198229;2534;0;0;0;0;0;0;0
144;兰迪-惠特曼;Randy Wittman;2;3;8;50;60;55;55;62;57;52;63;63;59;44;49;55;52;24;0;老鹰;11;4;1760000;0;198322;2533;0;0;0;0;0;0;0
145;里基-布朗;Rickey Brown;5;4;6;40;52;40;50;50;56;60;40;57;44;41;39;47;44;25;3;老鹰;11;1;1760000;0;198013;2535;0;0;0;0;0;0;0
146;阿尔蒙德-希尔;Armond Hill;1;2;6;58;51;45;50;50;42;42;50;57;51;40;45;39;42;30;7;老鹰;11;1;1760000;0;197609;2536;0;0;0;0;0;0;0
