No;name;nameBirth;positionFirst;positionSecond;potential;skillPass;skillShotInterior;skillShotExterior;skillShotFree;skillPhysique;skillBlock;skillRebound;skillSteal;tendencyIn;tendencyEx;tendencyFr;ATT;DEF;Ranks;age;yearsLeague;team;teamID;yearsContract;salary;stateInjury;draft;image;info;rings;mvps;fmvps;allTeam1;allTeam2;allTeam3
16;贾巴里-伯德;Jabari Bird;2;3;6;60;60;61;60;71;60;62;57;61;64;50;56;60;58;23;0;凯尔特人;1;2;4014680;0;0;1723;0;0;0;0;0;0;0
17;贾雷尔-埃迪;Jarell Eddie;2;0;5;60;60;61;60;69;60;62;58;59;64;50;56;60;58;25;2;凯尔特人;1;1;80000;0;0;5001;0;0;0;0;0;0;0
18;斯潘塞-丁威迪;Spencer Dinwiddie;2;1;8;77;74;77;83;85;61;71;67;72;77;75;79;73;76;24;3;篮网;2;2;1520000;0;201438;208;0;0;0;0;0;0;0
19;朗戴-霍利斯-杰弗森;Rondae Hollis-Jefferson;3;4;8;64;78;69;79;86;65;79;63;74;70;70;72;75;75;23;2;篮网;2;2;1470000;0;201523;518;0;0;0;0;0;0;0
20;德马雷-卡罗尔;DeMarre Carroll;3;4;8;61;73;77;78;86;62;77;63;72;76;68;72;74;74;31;8;篮网;2;2;14800000;0;200927;533;0;0;0;0;0;0;0
21;林书豪;Jeremy Lin;1;0;8;68;76;85;90;81;60;61;60;72;86;77;82;65;74;28;7;篮网;2;2;12000000;0;0;124;0;0;0;0;0;0;0
22;阿伦-克拉布;Allen Crabbe;2;1;7;60;72;79;85;84;61;73;61;69;79;72;74;71;72;25;4;篮网;2;3;19330000;0;201331;1139;0;0;0;0;0;0;0
23;丹吉洛-拉塞尔;D'Angelo Russell;1;0;8;70;78;74;71;81;60;72;65;73;76;62;74;71;72;21;2;篮网;2;2;5560000;0;201502;251;0;0;0;0;0;0;0
24;贾勒特-阿伦;Jarrett Allen;5;4;7;60;76;63;77;81;65;73;59;69;62;71;69;71;71;19;0;篮网;2;4;1710000;0;201722;342;0;0;0;0;0;0;0
25;卡里斯-勒韦尔;Caris LeVert;2;1;8;68;74;73;69;83;61;71;66;72;74;61;70;72;71;23;1;篮网;2;3;1630000;0;201620;576;0;0;0;0;0;0;0
26;乔-哈里斯;Joe Harris;2;1;7;60;74;77;80;81;60;70;60;69;77;68;72;68;70;26;3;篮网;2;1;1520000;0;201433;486;0;0;0;0;0;0;0
27;昆西-阿西;Quincy Acy;4;0;6;60;64;72;82;81;60;72;59;64;71;72;69;69;69;26;5;篮网;2;1;1710000;0;0;770;0;0;0;0;0;0;0
28;贾希尔-奥卡福;Jahlil Okafor;5;4;7;60;73;57;74;78;63;68;57;68;58;68;66;67;67;22;2;篮网;2;1;5000000;0;201503;357;0;0;0;0;0;0;0
29;提莫菲-莫兹戈夫;Timofey Mozgov;5;4;6;60;71;59;76;77;60;68;57;65;59;69;66;66;66;31;7;篮网;2;3;15280000;0;0;1334;0;0;0;0;0;0;0
30;丹特-康宁汉姆;Dante Cunningham;4;0;6;60;68;69;60;81;60;70;59;65;68;53;62;68;65;30;8;篮网;2;1;2300000;0;0;1125;0;0;0;0;0;0;0
31;尼克-施陶斯卡斯;Nik Stauskas;2;1;6;60;65;73;80;75;60;65;57;63;74;67;68;63;65;23;3;篮网;2;1;3810000;0;201408;669;0;0;0;0;0;0;0
32;伊塞亚-怀特海德;Isaiah Whitehead;2;1;7;60;71;72;68;75;60;66;60;67;73;58;66;64;65;23;1;篮网;2;3;1310000;0;0;1063;0;0;0;0;0;0;0
33;雅各伯-威利;Jacob Wiley;3;4;6;60;60;71;60;72;60;66;57;62;71;51;59;62;62;23;0;篮网;2;2;4213626;0;0;5001;0;0;0;0;0;0;0
34;克里斯塔普斯-波尔津吉斯;Kristaps Porziņģis;4;5;9;65;86;83;79;91;84;81;64;81;80;74;82;86;84;22;2;尼克斯;3;2;4500000;0;201504;197;0;0;0;0;0;0;0
35;埃内斯-坎特;Enes Kanter;5;4;8;61;85;60;87;86;63;87;61;76;60;82;76;78;77;25;6;尼克斯;3;2;20570000;0;201103;540;0;0;0;0;0;0;0
36;小蒂姆-哈达威;Tim Hardaway Jr.;2;1;8;65;77;78;78;87;60;73;65;74;78;68;75;73;74;25;4;尼克斯;3;4;16500000;0;201324;483;0;0;0;0;0;0;0
37;考特尼-李;Courtney Lee;2;1;8;63;76;77;90;86;60;70;65;73;77;78;77;72;74;32;9;尼克斯;3;3;11750000;0;200822;580;0;0;0;0;0;0;0
38;凯尔-奥奎因;Kyle O'Quinn;5;4;7;60;76;58;75;81;68;75;60;69;58;69;68;74;71;27;5;尼克斯;3;2;4090000;0;201249;812;0;0;0;0;0;0;0
39;迈克尔-比斯利;Michael Beasley;3;4;7;60;79;72;77;80;62;75;60;70;72;68;71;70;71;28;9;尼克斯;3;1;2120000;0;0;195;0;0;0;0;0;0;0
40;贾瑞特-杰克;Jarrett Jack;2;1;7;71;70;67;81;82;60;69;64;68;69;71;71;69;70;34;12;尼克斯;3;1;2330000;0;0;239;0;0;0;0;0;0;0
41;卢克-科内特;Luke Kornet;2;1;8;60;66;73;60;79;78;78;63;69;74;50;63;76;69;22;0;尼克斯;3;2;10589725;0;201700;546;0;0;0;0;0;0;0
42;伊曼纽尔-穆迪埃;Emmanuel Mudiay;1;0;7;63;70;73;82;77;60;68;62;67;75;68;71;67;69;21;2;尼克斯;3;2;3380000;0;201507;630;0;0;0;0;0;0;0
43;兰斯-托马斯;Lance Thomas;4;0;6;60;64;69;82;79;60;66;57;64;68;72;68;66;67;29;6;尼克斯;3;3;6660000;0;0;3003;0;0;0;0;0;0;0
44;弗朗克-尼利基纳;Frank Ntilikina;2;1;7;63;66;70;70;79;60;66;64;66;72;59;65;67;66;19;0;尼克斯;3;4;3500000;0;201708;1360;0;0;0;0;0;0;0
45;特雷-伯克;Trey Burke;1;2;7;62;75;72;64;75;60;65;60;68;74;54;66;64;65;24;4;尼克斯;3;2;780000;0;0;397;0;0;0;0;0;0;0
46;吉列尔莫-埃尔南戈麦斯;Willy Hernangómez;5;4;6;60;74;58;60;76;60;67;58;65;58;55;62;65;64;23;1;尼克斯;3;3;1440000;0;201535;774;0;0;0;0;0;0;0
47;罗恩-贝克;Ron Baker;2;1;6;60;62;68;74;75;60;63;62;62;70;62;63;64;64;24;1;尼克斯;3;2;4330000;0;0;2975;0;0;0;0;0;0;0
48;拉蒙-塞申斯;Ramon Sessions;1;0;6;60;62;62;80;73;60;64;60;62;66;65;64;63;63;31;9;尼克斯;3;1;260000;0;0;2113;0;0;0;0;0;0;0
49;丹伊恩-多特森;Damyean Dotson;2;1;6;60;66;65;71;72;60;64;57;63;67;60;62;61;62;23;0;尼克斯;3;3;1100000;0;201744;1783;0;0;0;0;0;0;0
50;乔金-诺阿;Joakim Noah;5;4;5;60;67;56;60;73;60;64;57;61;57;54;58;63;60;31;10;尼克斯;3;3;17770000;0;200709;287;0;0;0;0;0;0;0
51;明达格斯-库兹敏斯卡斯;Mindaugas Kuzminskas;3;4;5;60;60;60;60;69;60;60;55;59;62;51;55;58;58;28;1;尼克斯;3;1;3030000;0;0;5001;0;0;0;0;0;0;0
52;乔尔-恩比德;Joel Embiid;4;0;10;72;89;76;79;79;80;94;65;81;74;76;82;85;84;23;3;76人;4;6;6100000;0;201403;100;0;0;0;0;0;0;0
53;本-西蒙斯;Ben Simmons;1;4;10;83;85;67;60;89;69;83;75;84;70;55;75;84;79;21;1;76人;4;3;6170000;0;201601;156;0;0;0;0;0;0;0
54;达里奥-沙里奇;Dario Šarić;3;4;9;65;77;79;90;87;62;79;63;77;78;80;80;75;79;23;1;76人;4;3;2420000;0;201412;665;0;0;0;0;0;0;0
55;罗伯特-科温顿;Robert Covington;3;4;9;62;74;81;86;88;66;77;67;76;80;76;77;77;78;27;4;76人;4;5;16700000;0;201300;548;0;0;0;0;0;0;0
56;马克尔-富尔茨;Markelle Fultz;2;1;9;70;79;75;81;85;66;71;77;77;76;72;77;78;77;19;0;76人;4;4;7030000;0;201701;215;0;0;0;0;0;0;0
57;JJ-雷迪克;J.J. Redick;2;1;8;66;78;83;90;86;60;69;62;74;83;79;81;70;76;33;11;76人;4;1;23000000;0;200611;577;0;0;0;0;0;0;0
58;TJ-麦康奈尔;T.J. McConnell;1;2;8;68;74;75;83;81;60;70;67;71;77;71;76;71;73;25;2;76人;4;2;1470000;0;201500;609;0;0;0;0;0;0;0
59;杰里-贝勒斯;Jerryd Bayless;1;0;7;60;69;74;80;80;60;66;60;67;76;66;70;66;68;29;9;76人;4;2;9000000;0;0;193;0;0;0;0;0;0;0
60;特雷沃-布克;Trevor Booker;4;0;7;60;73;65;69;80;60;72;60;68;65;62;66;69;68;29;7;76人;4;1;9130000;0;0;872;0;0;0;0;0;0;0
61;理查恩-福尔摩斯;Richaun Holmes;4;0;7;60;73;63;69;78;61;72;59;68;63;62;66;68;67;24;2;76人;4;2;1470000;0;0;519;0;0;0;0;0;0;0
62;阿米尔-约翰逊;Amir Johnson;4;0;7;60;72;66;60;79;63;71;61;68;66;53;63;69;66;30;12;76人;4;1;11000000;0;0;1604;0;0;0;0;0;0;0
63;蒂莫西-鲁瓦乌;Timothe Luwawu-Cabarrot;2;3;7;60;67;72;79;77;60;65;58;66;73;66;68;64;66;23;1;76人;4;3;1390000;0;0;1227;0;0;0;0;0;0;0
64;贾斯汀-安德森;Justin Anderson;2;3;7;60;69;71;70;76;60;67;59;66;72;59;65;65;65;23;2;76人;4;2;1580000;0;0;793;0;0;0;0;0;0;0
65;詹姆斯-迈克尔-麦卡杜;James Michael McAdoo;4;0;6;60;61;67;90;73;60;63;55;62;67;79;69;62;65;24;3;76人;4;2;4693081;0;0;1274;0;0;0;0;0;0;0
66;富尔坎-科尔克马兹;Furkan Korkmaz;2;1;6;60;60;62;90;71;60;63;57;61;65;75;65;61;63;20;0;76人;4;4;1470000;0;201626;1133;0;0;0;0;0;0;0
67;詹姆斯-杨;James Young;2;3;6;60;62;67;67;73;60;62;56;62;69;56;61;61;61;22;3;76人;4;2;4431445;0;0;1590;0;0;0;0;0;0;0
68;小拉里-德鲁;Larry Drew II;4;2;5;60;60;61;60;72;60;60;56;60;62;52;57;60;59;28;3;76人;4;2;3307658;0;0;5001;0;0;0;0;0;0;0
69;雅各-伯普伦;Jacob Pullen;1;2;5;60;66;61;60;67;60;60;55;60;65;49;58;57;57;28;0;76人;4;2;3173423;0;0;5001;0;0;0;0;0;0;0
70;德马尔-德罗赞;DeMar DeRozan;2;3;10;77;90;78;93;89;63;74;70;86;78;87;87;77;83;28;8;猛龙;5;4;27740000;0;200909;98;0;0;0;0;0;0;1
71;凯尔-洛瑞;Kyle Lowry;1;2;9;78;77;84;86;86;61;78;75;77;85;77;86;79;83;31;11;猛龙;5;3;28700000;0;200624;266;0;0;0;0;0;0;3
72;帕斯卡尔-西亚卡姆;Pascal Siakam;4;0;9;78;83;71;76;86;63;73;63;79;70;74;80;73;77;23;1;猛龙;5;3;1310000;0;201627;157;0;0;0;0;0;0;0
73;约纳斯-瓦兰丘纳斯;Jonas Valančiūnas;5;4;9;60;81;71;82;84;66;83;60;77;69;76;77;77;77;25;5;猛龙;5;3;15460000;0;201105;702;0;0;0;0;0;0;0
74;赛尔吉-伊巴卡;Serge Ibaka;4;0;8;60;78;76;78;86;72;78;59;74;74;70;74;77;76;28;8;猛龙;5;3;20060000;0;200824;331;0;0;0;0;0;0;0
75;德朗-赖特;Delon Wright;1;0;8;63;73;73;87;80;63;70;65;71;75;73;74;70;72;25;2;猛龙;5;2;1650000;0;0;1190;0;0;0;0;0;0;0
76;弗雷德-范弗利特;Fred VanVleet;1;2;8;64;71;76;87;78;60;68;64;70;78;73;75;68;72;23;1;猛龙;5;1;1310000;0;201600;210;0;0;0;0;0;0;0
77;雅各布-珀尔特尔;Jakob Poeltl;5;4;8;60;79;68;60;82;70;72;59;73;66;55;68;73;71;22;1;猛龙;5;3;2830000;0;201609;650;0;0;0;0;0;0;0
78;CJ-迈尔斯;C.J. Miles;2;1;7;60;71;80;84;79;61;67;61;68;80;71;73;67;70;30;12;猛龙;5;3;7940000;0;0;606;0;0;0;0;0;0;0
79;OG-阿奴诺比;OG Anunoby;3;4;8;61;70;72;72;81;60;67;61;70;72;63;68;67;68;20;0;猛龙;5;4;1650000;0;201723;344;0;0;0;0;0;0;0
80;卢卡斯-诺奎拉;Lucas Nogueira;5;4;7;60;72;59;78;76;67;66;59;67;59;71;67;68;68;25;3;猛龙;5;1;2950000;0;0;1367;0;0;0;0;0;0;0
81;诺曼-鲍威尔;Norman Powell;2;1;8;60;68;70;81;77;60;66;61;69;72;68;68;65;67;24;2;猛龙;5;5;1470000;0;201546;844;0;0;0;0;0;0;0
82;马拉奇-理查德森;Malachi Richardson;2;1;6;60;63;67;77;74;60;64;58;62;69;64;64;63;63;21;1;猛龙;5;3;1500000;0;0;1967;0;0;0;0;0;0;0
83;阿方索-麦金尼;Alfonzo McKinnie;3;4;6;60;67;65;67;71;60;62;56;63;66;58;62;60;62;25;0;猛龙;5;2;820000;0;201500;2011;0;0;0;0;0;0;0
84;布鲁诺-卡博克洛;Bruno Caboclo;3;4;6;60;60;61;60;71;60;62;59;61;63;51;56;61;59;22;3;猛龙;5;1;2450000;0;0;1901;0;0;0;0;0;0;0
85;洛伦佐-布朗;Lorenzo Brown;1;0;6;60;61;61;60;71;60;63;58;62;65;49;57;61;59;27;3;猛龙;5;2;3852533;0;0;886;0;0;0;0;0;0;0
86;劳里-马尔卡宁;Lauri Markkanen;4;0;9;60;77;80;86;88;64;83;61;77;77;77;78;78;78;20;0;公牛;6;4;3820000;0;201707;269;0;0;0;0;0;0;0
87;克里斯-邓恩;Kris Dunn;1;0;9;77;78;73;70;85;64;75;74;77;75;62;76;78;77;23;1;公牛;6;3;4050000;0;201605;438;0;0;0;0;0;0;0
88;扎克-拉文;Zach LaVine;2;1;10;65;84;80;82;83;60;75;65;81;80;72;79;72;76;22;3;公牛;6;1;3200000;0;201413;119;0;0;0;0;0;0;0
89;贾斯廷-霍勒迪;Justin Holiday;1;3;8;62;72;80;82;86;63;73;64;72;81;68;75;73;74;29;5;公牛;6;2;4620000;0;0;516;0;0;0;0;0;0;0
90;鲍比-波蒂斯;Bobby Portis;4;0;8;61;77;73;82;82;61;77;62;73;72;74;74;72;73;23;2;公牛;6;2;1520000;0;201522;390;0;0;0;0;0;0;0
91;丹泽尔-瓦伦丁;Denzel Valentine;2;1;7;63;72;76;82;83;60;76;63;69;77;70;73;72;72;24;1;公牛;6;3;2190000;0;0;703;0;0;0;0;0;0;0
92;罗宾-洛佩斯;Robin Lopez;5;4;7;60;79;61;76;86;65;71;59;71;61;70;70;73;71;29;9;公牛;6;2;13790000;0;200815;599;0;0;0;0;0;0;0
93;杰里安-格兰特;Jerian Grant;1;0;7;69;70;72;76;80;60;68;64;67;74;65;71;69;70;24;2;公牛;6;2;1710000;0;0;1808;0;0;0;0;0;0;0
94;里安-阿尔奇迪亚科诺;Ryan Arcidiacono;1;0;6;60;65;67;90;72;60;62;59;63;70;73;69;61;66;23;0;公牛;6;2;4663442;0;201600;754;0;0;0;0;0;0;0
95;大卫-努瓦巴;David Nwaba;2;1;7;60;73;66;61;80;62;72;61;68;68;52;62;69;65;24;1;公牛;6;1;1310000;0;0;1364;0;0;0;0;0;0;0
96;安东尼奥-布莱克尼;Antonio Blakeney;2;1;6;60;67;69;76;75;60;65;57;63;71;64;65;63;64;22;0;公牛;6;2;5728492;0;0;2966;0;0;0;0;0;0;0
97;保罗-齐普泽;Paul Zipser;3;0;6;60;64;70;67;76;60;67;58;63;70;57;63;64;64;23;1;公牛;6;3;1310000;0;0;1403;0;0;0;0;0;0;0
98;克里斯蒂亚诺-费利西奥;Cristiano Felicio;5;0;6;60;72;56;60;77;60;66;56;65;57;55;61;65;63;25;2;公牛;6;4;7840000;0;201500;461;0;0;0;0;0;0;0
99;昆西-庞德塞特;Quincy Pondexter;2;3;5;60;60;61;82;72;60;63;57;60;64;68;62;61;62;29;5;公牛;6;1;3850000;0;0;1381;0;0;0;0;0;0;0
100;勒布朗-詹姆斯;LeBron James;3;2;11;92;96;83;96;93;71;87;76;94;81;98;99;87;95;33;14;骑士;7;2;33290000;0;200301;2;0;3;4;3;11;2;0
101;凯文-乐福;Kevin Love;4;0;10;63;81;82;88;87;63;87;63;81;79;81;83;79;80;29;9;骑士;7;3;22640000;0;200805;121;0;1;0;0;0;2;0
102;罗德尼-胡德;Rodney Hood;3;4;8;61;78;82;88;85;60;70;62;74;80;78;79;70;75;25;3;骑士;7;1;2390000;0;201423;1050;0;0;0;0;0;0;0
103;杰夫-格林;Jeff Green;3;4;7;60;75;71;87;82;61;70;60;69;71;76;73;69;72;31;9;骑士;7;1;2120000;0;0;222;0;0;0;0;0;0;0
104;凯尔-科沃尔;Kyle Korver;2;4;7;60;74;81;89;80;61;67;59;68;81;76;76;66;72;36;14;骑士;7;3;7000000;0;200351;249;0;0;0;0;0;0;0
105;乔丹-克拉克森;Jordan Clarkson;2;1;8;66;78;75;80;82;60;69;64;73;76;70;74;69;72;25;3;骑士;7;3;11560000;0;201446;549;0;0;0;0;0;0;0
106;乔治-希尔;George Hill;1;0;7;62;73;77;79;81;60;68;63;68;79;66;72;68;71;31;9;骑士;7;3;20000000;0;200826;326;0;0;0;0;0;0;0
107;小拉里-南斯;Larry Nance Jr.;3;4;8;60;78;64;64;82;63;77;65;73;65;56;64;73;70;25;2;骑士;7;2;1470000;0;201527;636;0;0;0;0;0;0;0
108;JR-史密斯;J.R. Smith;2;1;7;61;72;78;67;84;60;69;62;69;78;57;68;69;69;31;13;骑士;7;3;13760000;0;200418;296;0;1;0;0;0;0;0
109;钱宁-弗莱;Channing Frye;4;5;6;60;70;69;90;76;60;68;58;64;68;80;72;65;68;34;11;骑士;7;3;7420000;0;0;465;0;0;0;0;0;0;0
110;特里斯坦-汤普森;Tristan Thompson;5;4;7;60;76;57;60;82;61;75;58;69;58;55;63;71;67;26;6;骑士;7;3;16400000;0;201104;695;0;1;0;0;0;0;0
111;何塞-卡尔德隆;Jose Calderon;1;0;6;60;71;74;74;75;60;64;60;64;76;61;68;64;66;36;12;骑士;7;1;2330000;0;0;243;0;0;0;0;0;0;0
112;伊曼-香珀特;Iman Shumpert;2;1;6;60;65;66;73;78;60;68;60;64;68;61;63;66;64;27;6;骑士;7;2;10340000;0;0;725;0;0;0;0;0;0;0
113;切迪-奥斯曼;Cedi Osman;3;4;6;60;69;70;60;74;60;66;58;64;70;52;62;63;63;22;0;骑士;7;3;2640000;0;201531;359;0;0;0;0;0;0;0
114;安特-日日奇;Ante Žižić;5;4;6;60;64;56;71;73;60;63;56;62;57;64;61;62;61;21;0;骑士;7;4;1650000;0;201623;2105;0;0;0;0;0;0;0
115;约翰-霍兰德;John Holland;2;3;5;60;60;65;60;70;60;62;57;59;67;50;57;60;58;29;0;骑士;7;2;3623385;0;0;2955;0;0;0;0;0;0;0
116;安德烈-德拉蒙德;Andre Drummond;5;0;9;72;85;62;62;92;76;101;71;81;62;61;73;93;84;24;5;活塞;8;4;23780000;0;201209;206;0;0;0;0;0;0;1
117;布雷克-格里芬;Blake Griffin;4;0;10;77;84;80;80;91;63;84;68;84;77;78;85;80;83;28;8;活塞;8;5;29510000;0;200901;103;0;0;0;0;0;2;2
118;雷吉-杰克逊;Reggie Jackson;1;0;8;73;78;75;84;83;60;69;65;73;77;74;79;70;75;27;6;活塞;8;3;16000000;0;201124;240;0;0;0;0;0;0;0
119;斯坦利-约翰逊;Stanley Johnson;3;4;8;60;69;70;78;85;60;71;64;71;70;67;68;71;71;21;2;活塞;8;2;3100000;0;201508;1617;0;0;0;0;0;0;0
120;詹姆斯-恩尼斯;James Ennis;3;4;7;60;71;70;87;81;60;69;60;68;70;76;71;68;71;27;3;活塞;8;1;3030000;0;201350;957;0;0;0;0;0;0;0
121;安东尼-托利弗;Anthony Tolliver;4;0;7;60;70;77;80;81;60;68;58;68;75;71;72;67;70;32;9;活塞;8;1;3290000;0;200726;698;0;0;0;0;0;0;0
122;雷吉-巴洛克;Reggie Bullock;2;3;7;60;75;79;68;82;60;67;61;69;79;58;70;68;69;27;4;活塞;8;2;2500000;0;0;904;0;0;0;0;0;0;0
123;卢克-肯纳德;Luke Kennard;2;1;7;60;70;74;85;78;60;67;60;67;75;72;71;66;69;21;0;活塞;8;4;2760000;0;201712;555;0;0;0;0;0;0;0
124;伊斯梅尔-史密斯;Ish Smith;1;2;7;68;75;67;70;80;60;68;64;69;70;60;69;69;69;29;7;活塞;8;2;6000000;0;201000;1453;0;0;0;0;0;0;0
125;德怀特-拜克斯;Dwight Buycks;1;0;7;60;72;72;86;75;60;65;61;67;74;71;72;64;68;28;2;活塞;8;2;750000;0;0;5001;0;0;0;0;0;0;0
126;贾米尔-尼尔森;Jameer Nelson;1;2;7;64;69;72;77;78;60;67;62;67;74;64;70;67;68;36;13;活塞;8;1;2260000;0;0;285;0;0;0;0;0;0;0
127;乔恩-洛伊尔;Jon Leuer;3;4;6;60;67;62;87;78;60;71;57;64;64;75;67;66;68;28;6;活塞;8;3;10500000;0;0;1248;0;0;0;0;0;0;0
128;兰斯顿-加洛韦;Langston Galloway;1;2;7;60;68;74;79;75;60;65;60;66;76;65;69;64;67;26;3;活塞;8;3;6670000;0;201400;525;0;0;0;0;0;0;0
129;凯-费尔德;Kay Felder;1;2;6;60;62;64;90;72;60;63;58;62;67;73;68;61;65;22;1;活塞;8;2;1310000;0;0;964;0;0;0;0;0;0;0
130;埃里克-莫兰德;Eric Moreland;4;5;6;60;67;61;60;76;62;69;59;64;62;53;59;67;63;26;3;活塞;8;3;1740000;0;0;1327;0;0;0;0;0;0;0
131;亨利-埃伦森;Henry Ellenson;4;0;6;60;63;68;60;73;60;66;57;62;68;53;60;63;62;20;1;活塞;8;3;1780000;0;0;1652;0;0;0;0;0;0;0
132;路易斯-蒙特罗;Luis Montero;2;1;5;60;60;60;60;69;60;63;55;59;63;50;55;59;57;24;1;活塞;8;2;3290630;0;0;2958;0;0;0;0;0;0;0
133;维克托-奥拉迪波;Victor Oladipo;2;1;10;74;89;84;81;90;69;79;81;86;83;74;85;85;85;25;4;步行者;9;4;21000000;0;201302;179;0;0;0;0;0;0;0
134;迈尔斯-特纳;Myles Turner;5;4;9;62;79;70;75;88;80;80;62;78;68;70;74;83;79;21;2;步行者;9;2;2570000;0;201511;307;0;0;0;0;0;0;0
135;达伦-科里森;Darren Collison;1;2;8;72;78;77;90;84;61;69;69;73;79;79;81;73;77;29;8;步行者;9;2;10000000;0;200921;544;0;0;0;0;0;0;0
136;多曼塔斯-萨博尼斯;Domantas Sabonis;4;5;8;63;80;70;73;85;63;82;62;74;69;67;72;76;74;21;1;步行者;9;3;2550000;0;201611;141;0;0;0;0;0;0;0
137;博扬-博格达诺维奇;Bojan Bogdanovic;2;1;8;60;77;78;84;85;60;70;61;73;78;72;75;70;72;28;3;步行者;9;2;10500000;0;201131;198;0;0;0;0;0;0;0
138;赛迪斯-杨;Thaddeus Young;4;0;8;62;79;73;60;89;62;75;66;75;72;55;69;76;72;29;10;步行者;9;2;14800000;0;200712;729;0;0;0;0;0;0;0
139;科里-约瑟夫;Cory Joseph;1;0;7;63;70;71;76;81;60;69;64;68;74;63;69;69;69;26;6;步行者;9;2;7630000;0;201129;1620;0;0;0;0;0;0;0
140;兰斯-斯蒂芬森;Lance Stephenson;1;0;8;64;73;72;66;80;60;77;62;71;74;55;68;71;69;27;7;步行者;9;2;4180000;0;0;675;0;0;0;0;0;0;0
141;艾尔-杰弗森;Al Jefferson;5;4;6;60;74;57;77;78;61;71;59;65;58;71;66;68;67;32;12;步行者;9;2;9770000;0;0;237;0;0;0;0;0;0;0
142;伊凯-阿尼博古;Ike Anigbogu;5;4;6;60;65;56;83;72;60;63;56;63;57;75;65;62;63;18;0;步行者;9;3;950000;0;0;1645;0;0;0;0;0;0;0
143;TJ-利夫;T.J. Leaf;4;0;6;60;68;72;60;75;60;64;56;64;71;53;63;63;63;20;0;步行者;9;4;2030000;0;201718;1968;0;0;0;0;0;0;0
144;达米恩-威尔金斯;Damien Wilkins;3;4;6;60;64;65;75;73;60;62;56;62;66;64;63;61;63;37;9;步行者;9;1;2120000;0;0;3036;0;0;0;0;0;0;0
145;乔-杨;Joe Young;1;2;6;60;68;69;72;72;60;63;57;63;72;59;65;61;63;26;2;步行者;9;2;1470000;0;0;5001;0;0;0;0;0;0;0
